epoch,loss,val_acc
1,2.6916,11.27
2,1.6379,22.76
3,1.1998,27.16
4,1.0557,26.05
5,1.008,27.63
6,0.9275,29.74
7,0.8953,32.36
8,0.9103,31.59
9,0.7824,32.45
10,0.7679,36.93
11,0.7161,33.36
12,0.6859,34.59
13,0.6554,40.0
14,0.6541,38.82
15,0.6033,40.21
16,0.5823,39.98
17,0.5597,41.27
18,0.5344,45.63
19,0.5312,41.54
20,0.5099,46.16
21,0.4689,46.24
22,0.463,50.09
23,0.4429,49.98
24,0.4378,49.66
25,0.4313,50.97
26,0.6502,46.85
27,0.4447,50.96
28,0.3978,52.32
29,0.3771,51.31
30,0.3421,52.92
31,0.3296,54.85
32,0.3362,50.69
33,0.3338,55.57
34,0.3117,54.49
35,0.2927,53.18
36,0.2812,54.96
37,0.2825,52.95
38,0.2612,58.66
39,0.261,55.92
40,0.2611,57.03
41,0.2452,57.2
42,0.228,57.46
43,0.2262,56.18
44,0.2101,54.87
45,0.2007,59.74
46,0.1943,57.43
47,0.1819,56.96
48,0.1893,59.68
49,0.1678,56.79
50,0.1715,59.79
51,0.1806,56.09
52,0.1548,57.55
53,0.1495,58.25
54,0.1505,60.44
55,0.1434,56.17
56,0.1348,56.96
57,0.1298,60.26
58,0.1237,59.35
59,0.1208,58.44
60,0.1134,61.05
61,0.107,59.77
62,0.1032,58.94
63,0.1031,57.69
64,0.0928,57.51
65,0.1041,58.87
66,0.0998,58.47
67,0.0904,57.61
68,0.0983,60.09
69,0.0789,57.69
70,0.083,57.39
71,0.0752,57.75
72,0.0825,58.68
73,0.0743,59.04
74,0.0717,60.67
75,0.0686,61.15
76,0.0627,59.18
77,0.0682,57.51
78,0.0613,59.97
79,0.06,59.43
80,0.0624,59.99
81,0.0589,58.74
82,0.0617,61.11
83,0.0488,59.91
84,0.0521,58.9
85,0.05,59.67
86,0.0459,60.69
87,0.0642,59.48
88,0.0464,59.29
89,0.0543,60.13
90,0.0388,58.6
91,0.0422,61.29
92,0.0375,59.1
93,0.0384,56.49
94,0.0407,60.1
95,0.0396,60.43
96,0.0377,59.93
97,0.0318,59.61
98,0.0346,61.9
99,0.034,60.5
100,0.0323,60.74
101,0.0295,59.61
102,0.0312,60.62
103,0.0297,59.88
104,0.0248,60.48
105,0.024,59.61
106,0.0657,59.16
107,0.0222,59.71
108,0.0214,61.05
109,0.0222,62.05
110,0.0235,61.22
111,0.0296,59.99
112,0.0186,58.6
113,0.0208,60.65
114,0.0165,59.81
115,0.0144,60.88
116,0.0153,59.54
117,0.0165,60.5
118,0.0155,59.59
119,0.0176,60.32
120,0.0147,59.12
121,0.0149,59.34
122,0.0158,61.43
123,0.0128,61.78
124,0.0157,59.11
125,0.0098,59.07
126,0.0085,59.99
127,0.0095,61.94
128,0.0103,57.3
129,0.0139,59.88
130,0.0124,58.97
131,0.0102,60.74
132,0.0077,59.9
133,0.0068,59.5
134,0.0076,60.97
135,0.0076,61.09
136,0.0064,59.21
137,0.0085,61.24
138,0.0062,62.04
139,0.0086,61.91
140,0.0068,61.28
141,0.0063,60.78
142,0.0066,60.82
143,0.0059,59.6
144,0.0045,61.49
145,0.0038,61.21
146,0.0056,61.55
147,0.0027,60.45
148,0.0031,59.61
149,0.0049,62.84
150,0.0073,60.52
151,0.0036,60.89
152,0.0021,60.78
153,0.0015,62.03
154,0.0025,60.1
155,0.0031,60.75
156,0.0025,61.13
157,0.0045,61.29
158,0.0038,61.41
159,0.0016,61.36
160,0.0016,61.39
161,0.0025,60.26
162,0.0012,60.25
163,0.0015,60.51
164,0.0014,61.17
165,0.0019,60.6
166,0.0017,60.47
167,0.0019,60.82
168,0.0016,60.14
169,0.0011,60.02
170,0.0016,60.16
171,0.0017,61.01
172,0.0007,61.84
173,0.0006,61.63
174,0.0005,61.3
175,0.0011,61.14
176,0.0007,61.22
177,0.001,61.19
178,0.0017,61.54
179,0.0014,61.81
180,0.0006,61.88
181,0.001,61.65
182,0.0009,61.08
183,0.0013,61.1
184,0.0011,61.0
185,0.0009,61.28
186,0.0004,61.29
187,0.0003,61.44
188,0.0005,61.42
189,0.0011,61.22
190,0.0005,61.36
191,0.0006,61.7
192,0.0005,61.54
193,0.0006,61.56
194,0.0004,61.7
195,0.001,61.53
196,0.0004,61.39
197,0.0003,61.26
198,0.0005,61.41
199,0.0007,61.32
200,0.001,61.24
