epoch,loss,val_acc
1,2.2538,17.11
2,1.3706,29.83
3,1.0862,27.86
4,0.9892,29.21
5,0.9256,31.24
6,0.8681,34.66
7,0.8104,42.82
8,0.7621,40.97
9,0.7182,40.85
10,0.7023,43.69
11,0.6725,44.33
12,0.6207,46.83
13,0.6078,45.62
14,0.581,46.91
15,0.5635,47.76
16,0.5458,48.4
17,0.5172,51.56
18,0.5101,51.1
19,0.4892,49.9
20,0.4619,51.28
21,0.4629,51.81
22,0.4418,52.38
23,0.4226,55.41
24,0.4071,56.89
25,0.3925,56.09
26,0.3969,55.03
27,0.3754,55.89
28,0.3634,58.94
29,0.3435,54.93
30,0.3343,56.31
31,0.3327,57.27
32,0.3175,54.02
33,0.3013,55.4
34,0.3009,58.74
35,0.2886,56.74
36,0.2803,57.86
37,0.2735,59.35
38,0.2577,55.91
39,0.2608,58.91
40,0.2474,57.58
41,0.2506,57.27
42,0.2287,56.02
43,0.2139,59.11
44,0.2151,58.09
45,0.2117,58.56
46,0.2034,57.64
47,0.1969,59.41
48,0.1854,57.8
49,0.1896,59.1
50,0.1763,59.24
51,0.1781,57.24
52,0.1683,58.75
53,0.1624,58.13
54,0.1562,58.36
55,0.1633,56.7
56,0.211,53.72
57,0.2283,56.69
58,0.2415,55.92
59,0.2334,60.9
60,0.2283,58.54
61,0.2177,55.95
62,0.2052,58.24
63,0.1709,57.56
64,0.1454,56.49
65,0.1393,59.51
66,0.1279,58.8
67,0.184,60.64
68,0.1852,56.68
69,0.178,58.99
70,0.1681,57.09
71,0.1757,57.64
72,0.1706,59.94
73,0.1394,59.3
74,0.1234,59.71
75,0.1151,61.12
76,0.0948,60.19
77,0.1072,58.09
78,0.1295,59.99
79,0.1321,59.54
80,0.1344,59.72
81,0.1186,57.89
82,0.1288,59.86
83,0.1181,58.95
84,0.1083,60.7
85,0.0859,60.0
86,0.0824,60.5
87,0.0668,58.76
88,0.0781,60.34
89,0.0987,58.79
90,0.0974,57.47
91,0.0971,57.33
92,0.0958,56.77
93,0.0894,59.35
94,0.0898,60.11
95,0.0733,59.33
96,0.0667,60.25
97,0.0642,59.33
98,0.0503,58.81
99,0.058,61.63
100,0.0688,59.86
101,0.0743,59.29
102,0.0729,59.35
103,0.0657,59.96
104,0.0756,59.61
105,0.0563,59.68
106,0.0496,59.63
107,0.0467,59.7
108,0.0386,60.6
109,0.0424,60.08
110,0.0423,60.67
111,0.0594,60.19
112,0.0518,59.01
113,0.047,61.15
114,0.0518,58.45
115,0.0529,59.32
116,0.0474,59.62
117,0.0356,60.01
118,0.0294,58.98
119,0.0311,59.19
120,0.0291,60.04
121,0.0305,59.56
122,0.0397,58.71
123,0.0343,58.44
124,0.0341,57.44
125,0.035,59.48
126,0.0345,60.58
127,0.0319,60.29
128,0.0268,59.82
129,0.0226,60.25
130,0.0194,60.28
131,0.0198,60.42
132,0.022,61.64
133,0.0269,60.83
134,0.0239,60.75
135,0.0228,59.95
136,0.0246,60.78
137,0.0238,60.28
138,0.0198,59.88
139,0.0159,60.31
140,0.0149,59.4
141,0.0173,60.62
142,0.016,59.82
143,0.0178,60.43
144,0.0204,60.41
145,0.0176,60.1
146,0.014,60.44
147,0.0175,58.69
148,0.0146,58.88
149,0.0122,59.94
150,0.0128,59.78
151,0.0139,59.56
152,0.0102,59.97
153,0.0112,59.92
154,0.0096,59.42
155,0.0123,60.96
156,0.0105,60.33
157,0.0093,59.77
158,0.0079,60.32
159,0.0102,59.97
160,0.0093,59.71
161,0.0071,59.89
162,0.0071,60.26
163,0.0068,60.75
164,0.0071,60.52
165,0.0073,60.22
166,0.0081,60.39
167,0.0071,59.67
168,0.0081,60.18
169,0.0054,59.58
170,0.0057,60.26
171,0.0054,60.39
172,0.0068,60.45
173,0.0049,60.69
174,0.0056,60.76
175,0.0057,60.4
176,0.0048,60.28
177,0.0052,60.35
178,0.0038,59.77
179,0.0041,59.49
180,0.0044,60.22
181,0.005,60.67
182,0.0047,60.51
183,0.0046,60.43
184,0.0046,60.22
185,0.003,60.42
186,0.0042,60.3
187,0.0031,60.56
188,0.0037,60.41
189,0.003,60.82
190,0.0031,60.66
191,0.0049,60.34
192,0.0038,60.68
193,0.0038,60.57
194,0.0027,60.56
195,0.0029,60.83
196,0.0031,60.74
197,0.0035,60.62
198,0.0034,60.72
199,0.0035,60.47
200,0.0035,60.13
