epoch,loss,val_acc
1,2.1117,11.51
2,1.576,21.26
3,1.2261,25.45
4,1.1596,23.21
5,1.3935,21.81
6,1.3941,25.48
7,1.2719,23.68
8,1.1056,26.34
9,1.0282,29.63
10,0.9237,28.25
11,0.8615,30.91
12,0.8454,29.75
13,0.8062,32.74
14,0.791,32.62
15,0.7385,33.87
16,0.7136,33.89
17,0.6809,34.59
18,0.6615,40.85
19,0.6257,40.32
20,0.608,44.43
21,0.5795,41.82
22,0.5524,45.05
23,0.5247,46.67
24,0.5156,49.84
25,0.485,45.48
26,0.4835,52.77
27,0.4568,50.92
28,0.451,44.98
29,0.4338,50.86
30,0.4199,51.62
31,0.394,52.77
32,0.3862,53.07
33,0.3711,51.9
34,0.364,47.88
35,0.3363,53.54
36,0.324,53.95
37,0.3183,51.24
38,0.3133,51.52
39,0.2963,53.93
40,0.2826,54.12
41,0.2731,56.67
42,0.2615,56.36
43,0.2639,54.8
44,0.2447,54.69
45,0.2365,56.76
46,0.2229,53.62
47,0.2182,58.64
48,0.2042,54.74
49,0.1993,53.23
50,0.1953,56.56
51,0.1995,56.28
52,0.1705,57.69
53,0.187,55.28
54,0.1673,54.48
55,0.162,57.49
56,0.1537,54.61
57,0.1557,57.46
58,0.145,57.77
59,0.1477,57.66
60,0.13,54.43
61,0.1339,54.86
62,0.1279,56.79
63,0.1187,59.98
64,0.1143,57.04
65,0.1131,59.58
66,0.1043,58.82
67,0.1023,57.94
68,0.109,60.15
69,0.0968,56.18
70,0.0975,53.71
71,0.0848,57.47
72,0.0884,58.96
73,0.0906,57.69
74,0.0845,57.55
75,0.0774,56.94
76,0.0792,57.03
77,0.0716,56.97
78,0.0767,58.73
79,0.0625,54.11
80,0.074,58.42
81,0.0626,61.57
82,0.0638,56.48
83,0.0545,59.02
84,0.0695,57.98
85,0.0582,60.7
86,0.0563,57.01
87,0.0495,57.65
88,0.0534,60.55
89,0.055,59.03
90,0.0598,38.04
91,0.0516,62.58
92,0.042,55.02
93,0.0442,58.1
94,0.0637,57.88
95,0.0422,56.05
96,0.0391,58.19
97,0.037,57.35
98,0.0408,59.21
99,0.0397,60.11
100,0.0316,59.26
101,0.0303,58.95
102,0.0327,58.25
103,0.0354,57.18
104,0.0355,58.0
105,0.032,58.46
106,0.0198,60.9
107,0.0261,59.33
108,0.0282,58.52
109,0.0215,58.34
110,0.0227,57.7
111,0.0241,59.31
112,0.0205,58.84
113,0.0246,56.47
114,0.0252,59.16
115,0.0215,61.17
116,0.0197,59.5
117,0.0263,57.61
118,0.0196,57.9
119,0.0157,58.6
120,0.0186,57.94
121,0.0146,59.25
122,0.0143,57.59
123,0.0152,59.32
124,0.0153,58.62
125,0.0143,59.49
126,0.0107,58.55
127,0.0139,61.47
128,0.0111,61.12
129,0.0146,59.69
130,0.0099,59.03
131,0.0092,60.12
132,0.01,60.69
133,0.0106,61.64
134,0.0093,60.81
135,0.0112,59.52
136,0.0065,59.63
137,0.0074,60.45
138,0.0078,59.86
139,0.0074,59.55
140,0.0066,60.21
141,0.0064,59.05
142,0.004,59.35
143,0.0047,59.64
144,0.0064,59.8
145,0.0052,58.39
146,0.0041,60.35
147,0.0041,60.23
148,0.0032,60.11
149,0.0051,60.23
150,0.0052,59.89
151,0.006,58.98
152,0.0048,60.06
153,0.002,60.45
154,0.0028,59.77
155,0.0055,59.68
156,0.0033,60.11
157,0.0025,60.05
158,0.0027,60.67
159,0.0025,60.46
160,0.0026,59.09
161,0.0014,59.23
162,0.0029,59.2
163,0.0025,59.73
164,0.0027,59.52
165,0.0026,59.54
166,0.0009,59.95
167,0.0019,60.39
168,0.0016,59.25
169,0.0027,59.19
170,0.0016,59.81
171,0.0006,59.66
172,0.0019,59.63
173,0.0008,60.15
174,0.0013,60.54
175,0.0008,60.57
176,0.0015,60.88
177,0.001,59.79
178,0.0009,60.15
179,0.0005,60.02
180,0.0007,59.76
181,0.0005,59.95
182,0.0005,59.92
183,0.0014,60.07
184,0.0008,59.9
185,0.0008,59.59
186,0.0009,59.63
187,0.0006,60.27
188,0.0006,60.23
189,0.0006,60.19
190,0.0004,60.17
191,0.0008,60.35
192,0.0005,60.32
193,0.0011,60.25
194,0.0002,60.26
195,0.0011,60.42
196,0.0006,60.14
197,0.0002,59.91
198,0.0006,60.05
199,0.0006,60.17
200,0.0002,60.3
