epoch,loss,val_acc
1,2.156,10.76
2,1.5979,20.05
3,1.2773,24.21
4,1.1729,26.37
5,1.2301,23.37
6,1.0937,27.89
7,1.013,28.13
8,0.9582,27.73
9,0.8945,26.77
10,0.866,31.87
11,0.8253,29.08
12,0.8025,34.2
13,0.775,29.23
14,0.7634,35.98
15,0.743,32.39
16,0.7217,35.71
17,0.694,34.3
18,0.6713,30.72
19,0.6627,37.56
20,0.64,36.89
21,0.6306,36.1
22,0.6134,37.96
23,0.5899,35.64
24,0.5809,39.26
25,0.5527,40.83
26,0.5436,40.9
27,0.5283,39.55
28,0.529,41.28
29,0.5054,43.2
30,0.4856,43.02
31,0.4833,44.62
32,0.4741,44.5
33,0.4561,41.76
34,0.4543,45.94
35,0.431,46.39
36,0.434,46.86
37,0.4075,47.48
38,0.406,48.53
39,0.3825,47.42
40,0.3866,51.38
41,0.3785,50.8
42,0.3571,50.31
43,0.3517,50.99
44,0.3439,50.78
45,0.3282,52.34
46,0.3109,52.78
47,0.3065,48.62
48,0.308,54.54
49,0.2946,56.64
50,0.2842,55.4
51,0.2868,52.5
52,0.2669,53.88
53,0.2649,55.02
54,0.2569,53.89
55,0.2487,54.59
56,0.2316,56.66
57,0.2301,53.23
58,0.2201,52.42
59,0.2216,57.69
60,0.2095,55.79
61,0.2077,52.98
62,0.2079,57.87
63,0.1932,56.85
64,0.1858,56.68
65,0.1803,55.12
66,0.1873,57.06
67,0.1694,56.77
68,0.1702,58.53
69,0.1698,55.89
70,0.1577,58.99
71,0.1459,55.27
72,0.1481,58.84
73,0.158,57.64
74,0.1342,57.9
75,0.1406,58.98
76,0.1296,56.28
77,0.1298,57.15
78,0.1209,58.92
79,0.1152,59.0
80,0.1219,60.51
81,0.1087,60.93
82,0.1123,58.15
83,0.1088,59.88
84,0.1161,57.76
85,0.1079,56.83
86,0.1032,56.56
87,0.1054,60.53
88,0.0899,57.15
89,0.094,60.2
90,0.094,57.58
91,0.0789,60.07
92,0.0878,57.68
93,0.0756,59.14
94,0.0771,59.64
95,0.0849,60.17
96,0.0727,57.01
97,0.073,60.07
98,0.0712,57.31
99,0.0656,56.58
100,0.0595,56.8
101,0.0671,57.11
102,0.0618,59.06
103,0.0685,57.98
104,0.061,57.94
105,0.0533,59.05
106,0.0618,56.08
107,0.0569,58.82
108,0.0516,56.98
109,0.0545,55.85
110,0.0613,59.91
111,0.0505,57.99
112,0.0471,59.34
113,0.0394,61.6
114,0.0459,57.02
115,0.0425,60.07
116,0.0422,57.45
117,0.0468,56.15
118,0.0369,57.26
119,0.0381,56.25
120,0.0342,59.06
121,0.0371,59.42
122,0.0268,58.68
123,0.031,58.31
124,0.031,58.59
125,0.0343,58.72
126,0.0305,59.93
127,0.0329,59.49
128,0.0235,57.54
129,0.0244,60.19
130,0.0224,59.9
131,0.0218,59.48
132,0.0217,59.13
133,0.0191,60.31
134,0.0166,58.58
135,0.0227,59.07
136,0.0189,57.42
137,0.0165,58.95
138,0.0162,61.04
139,0.0142,57.98
140,0.0145,58.56
141,0.0155,58.74
142,0.0121,60.47
143,0.0152,58.79
144,0.0147,59.13
145,0.0136,58.88
146,0.0134,59.94
147,0.0095,60.34
148,0.0093,61.65
149,0.0105,60.21
150,0.0117,58.78
151,0.0118,60.84
152,0.0086,59.44
153,0.0074,60.35
154,0.0076,59.46
155,0.0056,59.39
156,0.0066,59.91
157,0.0038,59.64
158,0.0053,59.29
159,0.0051,59.9
160,0.0023,60.86
161,0.0053,60.33
162,0.0046,60.4
163,0.0027,60.83
164,0.0061,60.06
165,0.0046,59.42
166,0.0025,60.47
167,0.0031,60.32
168,0.0034,59.68
169,0.0028,60.21
170,0.0023,59.73
171,0.0019,59.1
172,0.0041,60.02
173,0.0017,60.43
174,0.0013,61.06
175,0.0014,59.37
176,0.0014,60.5
177,0.0017,60.15
178,0.0013,60.1
179,0.0016,60.02
180,0.001,60.1
181,0.0024,59.96
182,0.0009,60.02
183,0.002,60.53
184,0.0009,59.91
185,0.0015,59.92
186,0.0007,60.0
187,0.0015,60.77
188,0.0009,60.26
189,0.001,59.99
190,0.0016,59.88
191,0.0009,60.29
192,0.0014,60.01
193,0.0014,60.19
194,0.0012,60.16
195,0.001,59.92
196,0.0008,60.53
197,0.0013,59.7
198,0.0013,60.25
199,0.0006,59.86
200,0.0015,60.07
