epoch,loss,val_acc
1,1.5034,19.6
2,1.2613,22.98
3,1.1513,23.32
4,1.0723,22.35
5,1.0359,25.98
6,1.0167,25.15
7,0.9655,29.85
8,0.9432,30.48
9,0.9176,28.06
10,0.9406,28.4
11,0.9195,30.94
12,0.8811,31.62
13,0.8614,32.94
14,0.8447,30.49
15,0.8214,36.48
16,0.8121,34.66
17,0.8251,37.75
18,0.8246,34.16
19,0.8181,38.79
20,0.7975,32.38
21,0.7789,34.48
22,0.7807,33.4
23,0.7737,37.58
24,0.7702,41.24
25,0.8024,37.0
26,0.7785,38.26
27,0.7571,34.64
28,0.7447,38.87
29,0.7412,40.28
30,0.7196,36.88
31,0.7259,37.89
32,0.7278,36.48
33,0.7428,37.13
34,0.7237,38.47
35,0.714,40.2
36,0.6982,34.64
37,0.684,38.38
38,0.6583,41.0
39,0.6797,39.37
40,0.6684,40.08
41,0.6584,42.21
42,0.6503,42.84
43,0.6362,39.49
44,0.6363,41.92
45,0.619,36.26
46,0.608,38.49
47,0.6179,42.7
48,0.5933,41.98
49,0.605,41.41
50,0.5965,40.97
51,0.5672,42.7
52,0.5535,43.23
53,0.5464,41.6
54,0.5485,44.12
55,0.5504,42.88
56,0.5389,42.18
57,0.5054,43.34
58,0.5016,44.42
59,0.4881,43.58
60,0.4707,45.24
61,0.4732,46.07
62,0.4496,42.44
63,0.4707,43.24
64,0.4642,43.65
65,0.4303,45.01
66,0.4168,44.83
67,0.3947,45.76
68,0.3875,45.12
69,0.4101,46.47
70,0.3764,45.51
71,0.3598,44.6
72,0.3505,46.42
73,0.3162,44.22
74,0.309,45.29
75,0.2833,47.18
76,0.2905,43.72
77,0.2976,44.22
78,0.2772,45.48
79,0.2544,47.01
80,0.2415,46.48
81,0.2298,45.11
82,0.2107,44.91
83,0.22,43.77
84,0.2194,44.32
85,0.207,45.22
86,0.2003,44.18
87,0.1798,46.6
88,0.1641,45.44
89,0.1508,44.57
90,0.1513,45.0
91,0.1418,45.84
92,0.1444,43.52
93,0.1371,43.38
94,0.124,45.43
95,0.1148,46.38
96,0.1035,44.87
97,0.0943,45.17
98,0.1037,42.87
99,0.0888,44.79
100,0.0904,44.6
101,0.0853,44.41
102,0.0778,44.47
103,0.0745,45.62
104,0.0766,45.14
105,0.0616,45.35
106,0.062,44.76
107,0.0609,44.68
108,0.053,45.32
109,0.0515,45.08
110,0.052,45.15
111,0.0514,44.31
112,0.043,45.22
113,0.0485,44.26
114,0.0458,46.1
115,0.0405,45.92
116,0.0418,43.93
117,0.0434,46.29
118,0.0337,46.14
119,0.0311,44.75
120,0.0346,44.54
121,0.0287,45.73
122,0.0309,44.12
123,0.0342,45.61
124,0.0283,45.51
125,0.0299,45.03
126,0.0281,45.14
127,0.0236,46.71
128,0.0207,45.03
129,0.0232,45.41
130,0.0197,46.28
131,0.0219,45.04
132,0.0211,45.04
133,0.0193,45.52
134,0.0191,45.07
135,0.013,44.51
136,0.0136,44.05
137,0.0166,44.47
138,0.0138,45.44
139,0.0159,46.0
140,0.0138,45.11
141,0.0116,46.11
142,0.0103,45.53
143,0.0092,45.29
144,0.0087,46.46
145,0.0074,46.43
146,0.0075,45.64
147,0.0066,46.24
148,0.007,45.26
149,0.0059,44.61
150,0.0058,46.52
151,0.0051,46.23
152,0.0047,45.22
153,0.0052,45.96
154,0.0059,44.92
155,0.0056,45.41
156,0.0045,44.82
157,0.0031,45.47
158,0.0037,45.79
159,0.0049,45.4
160,0.0052,44.89
161,0.0038,44.59
162,0.0041,45.17
163,0.0023,45.08
164,0.0033,45.09
165,0.0031,45.47
166,0.0031,44.71
167,0.0016,45.51
168,0.0016,45.34
169,0.0019,44.91
170,0.0015,45.12
171,0.0016,44.8
172,0.0017,45.27
173,0.002,44.24
174,0.0012,44.8
175,0.0018,44.93
176,0.0014,45.59
177,0.0011,44.92
178,0.0009,45.17
179,0.0008,45.57
180,0.001,45.54
181,0.0011,45.39
182,0.001,45.35
183,0.0014,45.24
184,0.0019,45.13
185,0.0014,45.26
186,0.0016,45.55
187,0.0009,45.52
188,0.0005,45.54
189,0.0009,45.4
190,0.0006,45.26
191,0.0005,45.4
192,0.0008,45.41
193,0.0005,45.46
194,0.0004,45.5
195,0.0005,45.45
196,0.0008,45.56
197,0.0015,45.57
198,0.0006,45.57
199,0.0005,45.52
200,0.001,45.52
