epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.0952,96.70,2.3502,56.31,64.22,24.65,0.00,2.2
89,0.1033,96.49,2.0854,59.49,69.15,20.85,0.00,2.3
90,0.0993,96.68,2.0315,60.35,69.67,23.05,0.00,2.4
91,0.0914,96.80,1.9304,61.65,69.26,31.20,0.00,2.4
92,0.0993,96.84,2.2344,58.05,68.46,16.40,0.00,2.1
93,0.0866,96.87,2.1795,58.92,66.67,27.90,0.00,2.0
94,0.0923,96.81,1.9462,61.86,68.08,37.00,0.00,2.1
95,0.0805,97.34,2.0504,60.45,68.96,26.40,0.00,2.0
96,0.0800,97.18,2.1630,59.73,68.61,24.20,0.00,2.1
97,0.0908,96.80,2.0269,60.33,68.99,25.70,0.00,2.2
98,0.0791,97.36,2.2426,57.97,67.49,19.90,0.00,2.1
99,0.0775,97.31,2.2287,59.26,68.38,22.80,0.00,2.1
100,0.0769,97.28,2.1846,59.54,69.75,18.70,0.00,2.0
101,0.0727,97.34,2.2338,59.82,69.00,23.10,0.00,2.0
102,0.0741,97.40,2.1691,60.35,69.41,24.10,0.00,2.0
103,0.0651,97.74,2.0637,61.95,70.25,28.75,0.00,2.1
104,0.0717,97.57,2.1447,60.39,69.74,23.00,0.00,2.1
105,0.0668,97.75,2.4199,57.86,67.55,19.10,0.00,2.0
106,0.0598,97.82,2.5019,58.40,69.49,14.05,0.00,2.3
107,0.0623,97.77,2.2976,59.69,68.06,26.20,0.00,2.1
108,0.0582,98.14,2.2434,60.46,68.39,28.75,0.00,2.0
109,0.0608,97.98,2.1881,61.44,71.36,21.75,0.00,2.0
110,0.0550,98.19,2.1583,61.85,69.53,31.15,0.00,2.3
111,0.0598,97.94,2.2009,59.84,68.30,26.00,0.00,2.4
112,0.0529,98.15,2.3255,59.22,67.36,26.65,0.00,2.4
113,0.0548,98.15,2.3682,60.07,69.90,20.75,0.00,2.2
114,0.0482,98.32,2.5077,58.32,66.99,23.65,0.00,2.0
115,0.0488,98.24,2.2772,61.75,69.65,30.15,0.00,2.0
116,0.0493,98.37,2.2080,61.44,70.20,26.40,0.00,2.0
117,0.0447,98.39,2.2912,60.61,68.90,27.45,0.00,2.1
118,0.0455,98.31,2.4166,59.19,68.14,23.40,0.00,2.2
119,0.0415,98.52,2.3604,60.48,69.50,24.40,0.00,2.2
120,0.0434,98.49,2.5421,58.20,66.75,24.00,0.00,2.4
121,0.0346,98.84,2.5152,58.85,67.79,23.10,0.00,2.4
122,0.0403,98.73,2.5085,59.63,69.46,20.30,0.00,2.4
123,0.0383,98.69,2.4353,60.13,69.81,21.40,0.00,2.4
124,0.0363,98.84,2.5756,59.16,68.38,22.30,0.00,2.4
125,0.0369,98.66,2.5312,59.14,67.70,24.90,0.00,2.3
126,0.0366,98.72,2.4046,60.36,68.41,28.15,0.00,2.1
127,0.0337,98.93,2.4907,59.55,68.47,23.85,0.00,2.1
