epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.1641,94.08,2.9265,45.44,55.41,5.55,0.00,6.2
89,0.1508,94.66,3.1434,44.57,53.55,8.65,0.00,6.5
90,0.1513,94.41,3.1645,45.00,53.88,9.50,0.00,4.5
91,0.1418,95.03,2.9801,45.84,54.60,10.80,0.00,6.3
92,0.1444,94.66,3.4305,43.52,53.29,4.45,0.00,4.6
93,0.1371,95.03,3.3841,43.38,52.39,7.35,0.00,4.6
94,0.1240,95.65,3.2948,45.43,53.04,15.00,0.00,4.7
95,0.1148,96.09,3.0545,46.38,54.48,14.00,0.00,5.4
96,0.1035,96.34,3.4665,44.87,54.25,7.35,0.00,4.7
97,0.0943,96.60,3.4195,45.17,54.85,6.45,0.00,5.9
98,0.1037,96.27,3.6346,42.87,51.86,6.90,0.00,5.5
99,0.0888,96.89,3.4715,44.79,53.66,9.30,0.00,4.8
100,0.0904,96.85,3.5009,44.60,53.27,9.90,0.00,4.6
101,0.0853,96.96,3.5901,44.41,53.05,9.85,0.00,4.7
102,0.0778,97.34,3.7291,44.47,54.56,4.10,0.00,5.6
103,0.0745,97.44,3.5475,45.62,54.17,11.40,0.00,6.0
104,0.0766,97.32,3.6516,45.14,54.04,9.55,0.00,4.7
105,0.0616,97.92,3.7257,45.35,54.51,8.70,0.00,5.6
106,0.0620,97.69,3.8362,44.76,54.00,7.80,0.00,6.7
107,0.0609,97.81,3.8361,44.68,53.84,8.05,0.00,6.5
108,0.0530,98.12,3.8847,45.32,54.12,10.10,0.00,6.6
109,0.0515,98.22,3.9334,45.08,54.29,8.25,0.00,6.4
110,0.0520,98.07,3.9658,45.15,55.11,5.30,0.00,6.6
111,0.0514,98.18,4.1095,44.31,54.04,5.40,0.00,6.3
112,0.0430,98.45,3.9024,45.22,54.19,9.35,0.00,4.5
113,0.0485,98.32,4.0142,44.26,53.44,7.55,0.00,5.9
114,0.0458,98.36,3.7851,46.10,55.23,9.60,0.00,4.6
115,0.0405,98.58,3.9507,45.92,54.92,9.90,0.00,6.4
116,0.0418,98.55,4.2292,43.93,53.11,7.20,0.00,6.6
117,0.0434,98.52,4.0112,46.29,55.08,11.15,0.00,6.0
118,0.0337,98.96,4.1621,46.14,55.91,7.05,0.00,6.4
119,0.0311,98.96,4.4331,44.75,53.75,8.75,0.00,4.8
120,0.0346,98.86,4.3444,44.54,53.65,8.10,0.00,4.9
121,0.0287,99.10,4.0100,45.73,54.09,12.30,0.00,6.1
122,0.0309,98.98,4.3465,44.12,53.14,8.05,0.00,6.0
123,0.0342,98.77,4.2181,45.61,54.96,8.20,0.00,6.3
124,0.0283,99.06,4.2555,45.51,54.74,8.60,0.00,4.5
125,0.0299,99.02,4.2631,45.03,53.88,9.65,0.00,5.2
126,0.0281,99.11,4.4032,45.14,54.59,7.35,0.00,4.6
127,0.0236,99.21,4.1119,46.71,55.98,9.65,0.00,4.6
128,0.0207,99.26,4.5166,45.03,54.30,7.95,0.00,4.6
129,0.0232,99.26,4.4892,45.41,54.49,9.10,0.00,5.5
130,0.0197,99.36,4.3268,46.28,55.67,8.70,0.00,5.5
131,0.0219,99.28,4.4426,45.04,54.55,7.00,0.00,6.5
132,0.0211,99.26,4.4893,45.04,54.58,6.90,0.00,6.3
133,0.0193,99.36,4.4315,45.52,55.26,6.55,0.00,6.7
134,0.0191,99.40,4.4694,45.07,53.70,10.55,0.00,5.9
135,0.0130,99.59,4.6895,44.51,53.76,7.50,0.00,6.5
136,0.0136,99.63,4.7815,44.05,53.09,7.90,0.00,6.7
137,0.0166,99.40,4.6954,44.47,53.94,6.60,0.00,6.7
138,0.0138,99.60,4.7356,45.44,54.76,8.15,0.00,6.5
139,0.0159,99.46,4.4645,46.00,54.89,10.45,0.00,5.9
140,0.0138,99.59,4.7557,45.11,54.85,6.15,0.00,6.8
141,0.0116,99.65,4.5458,46.11,55.12,10.05,0.00,6.6
142,0.0103,99.68,4.7711,45.53,55.49,5.70,0.00,6.5
143,0.0092,99.71,4.9040,45.29,55.38,4.95,0.00,6.4
144,0.0087,99.71,4.5977,46.46,56.16,7.65,0.00,6.7
145,0.0074,99.73,4.7362,46.43,55.96,8.30,0.00,4.7
146,0.0075,99.74,4.7551,45.64,55.29,7.05,0.00,5.2
147,0.0066,99.77,4.7525,46.24,55.88,7.70,0.00,4.9
148,0.0070,99.80,4.9278,45.26,54.94,6.55,0.00,4.6
149,0.0059,99.81,5.0781,44.61,54.08,6.75,0.00,6.5
150,0.0058,99.84,4.6706,46.52,55.34,11.25,0.00,6.9
151,0.0051,99.81,4.8191,46.23,55.39,9.60,0.00,6.7
152,0.0047,99.83,4.9493,45.22,54.40,8.50,0.00,6.8
153,0.0052,99.84,4.8983,45.96,55.45,8.00,0.00,5.8
154,0.0059,99.85,5.0267,44.92,54.69,5.85,0.00,4.8
155,0.0056,99.85,4.8755,45.41,54.10,10.65,0.00,5.8
156,0.0045,99.86,5.0251,44.82,54.05,7.90,0.00,5.9
157,0.0031,99.94,4.9974,45.47,54.75,8.35,0.00,6.2
