epoch,loss,val_acc
1,2.1571,11.25
2,1.5781,21.03
3,1.2533,22.98
4,1.1163,25.62
5,1.052,25.94
6,1.0148,27.78
7,1.0194,27.48
8,0.9625,24.2
9,0.8856,30.53
10,0.8383,30.48
11,0.8132,22.63
12,0.7922,32.71
13,0.7446,33.01
14,0.7319,31.99
15,0.7218,30.82
16,0.7063,35.54
17,0.6865,39.0
18,0.664,37.88
19,0.6567,34.9
20,0.6444,10.21
21,0.6204,38.75
22,0.6025,38.06
23,0.5957,42.65
24,0.5734,40.28
25,0.5474,41.29
26,0.5432,41.74
27,0.5245,41.43
28,0.5296,43.56
29,0.508,44.36
30,0.4878,45.84
31,0.4864,45.54
32,0.4811,44.4
33,0.4566,45.54
34,0.4392,45.59
35,0.4306,45.97
36,0.4169,48.09
37,0.4118,47.99
38,0.4043,49.33
39,0.3815,44.21
40,0.3759,49.98
41,0.3662,51.3
42,0.3461,50.47
43,0.3372,50.2
44,0.3382,52.81
45,0.3158,55.18
46,0.3126,51.82
47,0.3046,49.88
48,0.3014,48.7
49,0.2892,52.81
50,0.2785,52.79
51,0.272,53.95
52,0.2559,54.91
53,0.2639,55.0
54,0.2419,54.86
55,0.2455,55.03
56,0.2311,55.28
57,0.2323,58.92
58,0.2196,55.51
59,0.218,55.78
60,0.2012,57.91
61,0.1895,53.65
62,0.202,55.02
63,0.186,57.34
64,0.179,54.08
65,0.1749,56.24
66,0.1672,57.25
67,0.1716,56.21
68,0.1687,52.33
69,0.1589,56.39
70,0.1551,56.71
71,0.145,54.77
72,0.1445,56.52
73,0.1428,55.69
74,0.1299,58.94
75,0.135,57.24
76,0.1261,57.21
77,0.1303,54.57
78,0.1159,58.3
79,0.1143,55.65
80,0.113,59.94
81,0.1138,56.14
82,0.111,56.6
83,0.1008,57.59
84,0.0993,56.99
85,0.1009,59.3
86,0.1014,58.07
87,0.0881,56.8
88,0.0914,58.49
89,0.0922,59.68
90,0.0864,59.95
91,0.085,58.42
92,0.0764,60.17
93,0.0797,57.15
94,0.0705,59.26
95,0.0764,58.52
96,0.0742,57.64
97,0.0658,57.72
98,0.0683,60.44
99,0.0586,57.01
100,0.0649,60.94
101,0.0621,58.04
102,0.056,61.79
103,0.0577,57.46
104,0.0584,58.53
105,0.062,58.17
106,0.0495,59.0
107,0.0502,59.8
108,0.0538,59.5
109,0.0458,59.32
110,0.0455,58.18
111,0.0486,59.11
112,0.0402,60.59
113,0.039,59.13
114,0.0387,58.01
115,0.0329,60.07
116,0.0394,57.41
117,0.0343,56.44
118,0.0321,57.18
119,0.0408,59.95
120,0.0351,57.54
121,0.0279,57.27
122,0.032,58.58
123,0.0261,56.8
124,0.0292,57.11
125,0.0262,60.32
126,0.0284,59.16
127,0.0248,60.32
128,0.0216,59.57
129,0.0241,57.63
130,0.0272,61.0
131,0.0166,59.11
132,0.0181,58.65
133,0.0193,57.35
134,0.0143,58.07
135,0.0178,58.44
136,0.0198,58.11
137,0.0131,58.43
138,0.0152,58.59
139,0.0138,58.48
140,0.0123,59.69
141,0.012,59.25
142,0.0103,59.19
143,0.0121,58.48
144,0.0116,58.32
145,0.0122,58.89
146,0.009,59.84
147,0.0081,59.08
148,0.0075,60.9
149,0.0082,60.13
150,0.0087,58.51
151,0.0057,59.85
152,0.007,59.96
153,0.0049,60.53
154,0.0073,59.15
155,0.0066,59.59
156,0.0063,59.4
157,0.0028,60.61
158,0.0064,58.69
159,0.0033,60.83
160,0.0037,61.16
161,0.0029,59.45
162,0.003,59.49
163,0.0034,60.22
164,0.004,59.63
165,0.0025,59.94
166,0.0028,59.47
167,0.0019,59.34
168,0.0035,59.91
169,0.0021,59.32
170,0.0022,60.22
171,0.0019,60.2
172,0.0028,60.12
173,0.0015,59.93
174,0.002,60.44
175,0.001,59.77
176,0.0014,60.24
177,0.0013,59.96
178,0.0016,60.49
179,0.0009,60.74
180,0.0016,60.25
181,0.0011,60.73
182,0.001,60.9
183,0.0011,60.81
184,0.0008,60.3
185,0.0018,60.82
186,0.0011,60.75
187,0.0008,60.66
188,0.0009,60.37
189,0.0021,60.37
190,0.0008,60.41
191,0.0007,61.0
192,0.0006,61.15
193,0.0009,60.91
194,0.0006,61.35
195,0.0009,60.8
196,0.0018,60.69
197,0.001,60.29
198,0.0006,60.82
199,0.0007,60.64
200,0.0008,60.78
