epoch,loss,val_acc
1,1.5399,18.35
2,1.2514,22.8
3,1.2107,18.0
4,1.1658,25.54
5,1.1554,19.23
6,1.1434,26.68
7,1.0802,27.32
8,1.0446,29.34
9,1.0021,25.74
10,0.9887,27.75
11,0.9602,28.06
12,0.9479,29.05
13,0.9302,28.88
14,0.916,31.57
15,0.9057,29.5
16,0.8936,31.9
17,0.874,28.28
18,0.8721,33.06
19,0.8594,33.65
20,0.8582,27.91
21,0.854,32.31
22,0.8366,32.33
23,0.8265,32.33
24,0.8271,34.8
25,0.823,38.92
26,0.8168,34.51
27,0.8128,34.75
28,0.8062,36.86
29,0.8068,37.33
30,0.799,35.91
31,0.7963,36.78
32,0.7956,33.8
33,0.7834,35.33
34,0.792,38.73
35,0.778,36.32
36,0.7784,32.96
37,0.77,36.27
38,0.7671,39.31
39,0.7685,37.11
40,0.7629,37.86
41,0.7709,36.55
42,0.7552,33.3
43,0.747,37.63
44,0.7493,37.08
45,0.7437,36.64
46,0.7437,36.58
47,0.7358,37.35
48,0.7285,38.62
49,0.727,37.47
50,0.7258,38.44
51,0.7309,35.27
52,0.7222,37.96
53,0.725,36.11
54,0.7184,36.15
55,0.717,39.81
56,0.7108,33.21
57,0.7109,37.19
58,0.7062,37.01
59,0.7157,38.65
60,0.7165,40.47
61,0.7108,38.33
62,0.693,36.08
63,0.698,37.86
64,0.6968,35.7
65,0.691,40.07
66,0.6959,39.39
67,0.6858,37.89
68,0.692,40.77
69,0.6865,42.47
70,0.6807,37.49
71,0.6832,39.17
72,0.6789,41.57
73,0.6728,39.14
74,0.6709,40.82
75,0.668,41.53
76,0.6652,39.87
77,0.6617,40.13
78,0.6555,41.77
79,0.6578,41.55
80,0.6536,45.89
81,0.6547,42.7
82,0.6509,40.38
83,0.6463,37.49
84,0.6461,39.8
85,0.6485,37.28
86,0.641,37.94
87,0.6455,41.14
88,0.635,40.69
89,0.631,44.32
90,0.6295,38.79
91,0.63,46.0
92,0.6234,43.17
93,0.6197,41.67
94,0.6161,39.52
95,0.6208,41.28
96,0.615,43.74
97,0.6096,42.62
98,0.6072,41.18
99,0.5973,45.46
100,0.6114,42.3
101,0.5904,44.55
102,0.5977,36.7
103,0.5936,43.56
104,0.5818,46.32
105,0.5895,42.33
106,0.5842,46.87
107,0.5716,39.41
108,0.5794,44.55
109,0.5721,45.23
110,0.5753,44.76
111,0.5704,41.47
112,0.566,39.1
113,0.5564,42.21
114,0.5634,44.14
115,0.5564,45.21
116,0.5504,44.75
117,0.5524,45.72
118,0.5467,45.64
119,0.5485,42.71
120,0.5415,46.04
121,0.5357,48.43
122,0.5308,45.66
123,0.5299,43.44
124,0.5212,47.91
125,0.5176,45.21
126,0.5181,44.85
127,0.5163,46.99
128,0.5113,46.55
129,0.5095,49.04
130,0.4958,46.51
131,0.5013,42.48
132,0.4969,47.09
133,0.4978,45.73
134,0.486,48.25
135,0.4812,46.76
136,0.4791,47.64
137,0.4795,46.63
138,0.4739,46.45
139,0.4724,45.13
140,0.4707,46.2
141,0.461,48.52
142,0.465,45.62
143,0.4586,47.51
144,0.4466,48.79
145,0.4513,46.62
146,0.4393,48.59
147,0.4373,48.31
148,0.4405,46.51
149,0.4324,46.71
150,0.4292,48.26
151,0.4247,47.87
152,0.4158,49.77
153,0.4269,47.92
154,0.4221,47.04
155,0.4105,46.82
156,0.4017,47.83
157,0.409,47.56
158,0.3964,48.5
159,0.3944,48.74
160,0.391,47.8
161,0.3892,48.47
162,0.3882,49.71
163,0.385,51.15
164,0.3704,48.36
165,0.3717,48.91
166,0.3678,49.14
167,0.3653,49.25
168,0.3559,49.08
169,0.3619,48.64
170,0.3527,50.64
171,0.3605,49.63
172,0.3474,49.76
173,0.3463,48.95
174,0.3399,50.12
175,0.3394,50.5
176,0.341,50.78
177,0.3315,48.81
178,0.3266,48.87
179,0.325,51.22
180,0.3244,50.54
181,0.3143,48.57
182,0.3156,50.82
183,0.3237,49.38
184,0.3111,50.96
185,0.3113,50.41
186,0.3082,50.38
187,0.3127,50.29
188,0.311,50.97
189,0.311,50.4
190,0.3034,50.28
191,0.3009,49.82
192,0.2955,50.83
193,0.2999,50.17
194,0.298,50.26
195,0.3014,50.64
196,0.2923,50.65
197,0.2953,50.63
198,0.2941,50.57
199,0.291,50.63
200,0.2922,50.59
