epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.5230,17.04,5.9528,8.36,22.40,5.29,0.00,24.9
2,2.9735,26.40,5.3235,11.72,33.87,5.00,0.03,27.6
3,2.6329,33.17,5.6204,12.48,31.77,9.48,0.03,25.0
4,2.4139,37.00,4.6406,15.75,38.93,11.16,1.56,27.8
5,2.2380,40.70,4.4937,18.05,42.50,15.45,1.31,24.8
6,2.0811,44.00,4.6270,18.58,45.13,14.81,1.15,27.5
7,1.9465,46.67,4.5115,21.15,47.77,19.45,2.03,24.8
8,1.8198,49.71,4.4097,22.05,48.00,21.55,2.49,27.7
9,1.6920,53.14,4.5247,21.88,50.30,19.06,2.26,24.4
10,1.6004,54.81,4.5985,21.57,46.33,21.03,2.95,27.6
11,1.4939,57.19,4.4278,23.56,50.80,22.32,3.59,24.5
12,1.4033,58.96,4.5114,23.46,51.10,21.77,3.54,27.5
13,1.3148,61.62,4.6190,23.53,51.33,21.94,3.41,23.9
14,1.2211,64.25,4.6518,25.08,50.73,26.13,4.51,26.8
15,1.1527,65.79,4.7883,24.86,51.63,25.84,3.49,24.3
16,1.0646,67.85,4.7156,24.76,51.23,25.23,4.03,27.2
17,0.9766,70.36,4.7826,25.47,52.00,25.90,4.72,24.8
18,0.9023,72.72,5.0900,25.41,52.77,24.39,5.18,27.9
19,0.8461,73.85,4.9092,25.98,52.87,25.03,6.05,24.6
20,0.7795,75.83,5.0751,25.89,54.47,24.84,4.74,27.0
21,0.7253,77.83,5.1246,26.18,53.37,25.13,6.10,24.1
22,0.6500,79.98,5.4024,25.15,52.47,23.10,5.77,28.3
23,0.6181,80.36,5.2728,25.90,52.20,26.84,4.92,23.9
24,0.5797,82.36,5.2500,26.73,53.33,27.61,5.56,27.1
25,0.5353,82.79,5.3769,26.67,54.17,26.68,5.51,24.3
26,0.4862,85.21,5.4841,26.38,54.57,26.32,4.74,27.0
27,0.4324,86.59,5.5403,25.98,52.53,26.19,5.38,25.3
28,0.4048,87.30,5.6800,25.72,53.37,25.29,4.79,27.2
29,0.3707,88.74,5.7091,25.96,53.63,25.45,5.08,24.3
30,0.3530,88.95,5.6340,27.52,54.83,27.03,6.90,28.0
31,0.3163,89.98,5.8855,25.81,53.43,25.61,4.72,24.5
32,0.3081,90.35,5.8966,26.06,53.83,26.00,4.74,27.8
33,0.2813,91.31,5.8911,26.68,53.60,27.35,5.44,24.9
34,0.2525,91.97,6.0007,26.07,52.80,27.19,4.62,28.0
35,0.2302,92.82,6.2446,26.02,52.73,26.32,5.23,25.0
36,0.2310,92.81,6.1313,26.43,53.40,26.87,5.33,27.9
37,0.2008,93.90,6.1377,26.47,54.13,26.13,5.46,25.1
38,0.1971,94.04,6.1346,27.08,54.40,27.97,5.36,28.5
39,0.1908,93.82,6.2288,26.31,52.83,26.94,5.41,24.9
40,0.1804,94.40,6.4177,25.61,53.37,24.87,4.85,27.8
41,0.1664,94.79,6.2731,26.20,54.60,25.71,4.74,25.1
42,0.1534,95.50,6.3070,26.81,53.20,27.58,5.90,28.3
43,0.1382,95.83,6.4358,27.11,54.37,27.06,6.18,24.9
44,0.1272,96.15,6.4723,26.80,55.03,26.71,5.15,28.0
45,0.1259,96.11,6.5066,26.47,55.33,25.74,4.85,25.3
46,0.1190,96.54,6.4945,26.42,53.43,27.52,4.77,28.3
47,0.1042,96.82,6.4624,27.19,54.20,28.19,5.62,25.1
48,0.0979,97.10,6.7191,26.26,54.80,25.90,4.59,27.7
49,0.0952,97.06,6.5485,27.12,53.80,28.55,5.46,25.0
50,0.0846,97.56,6.6827,26.43,54.07,26.61,5.03,27.9
51,0.0871,97.34,6.6379,26.90,54.13,27.71,5.31,24.9
52,0.0746,97.88,6.6713,26.82,54.90,26.97,5.10,27.3
53,0.0751,98.03,6.8518,27.18,55.57,27.90,4.77,24.4
54,0.0694,97.94,6.6805,26.99,54.50,26.71,6.05,27.6
55,0.0571,98.25,6.9103,26.59,55.23,26.48,4.64,25.1
56,0.0562,98.33,6.7900,26.84,54.77,27.03,5.21,27.0
57,0.0506,98.40,6.8804,26.82,55.43,26.10,5.38,24.8
58,0.0498,98.55,6.7851,26.98,55.20,26.90,5.33,27.5
59,0.0497,98.61,6.8795,26.29,54.90,25.71,4.74,24.8
60,0.0420,98.83,6.9603,26.58,54.80,26.39,5.03,28.0
61,0.0404,98.89,6.9926,26.87,55.13,27.19,4.87,24.2
62,0.0339,99.06,6.8886,26.91,55.07,26.45,5.62,27.5
63,0.0251,99.44,6.9910,27.10,56.93,26.16,4.90,24.5
64,0.0277,99.25,7.0104,27.14,56.20,26.29,5.46,27.4
65,0.0283,99.27,6.9936,27.60,56.47,27.35,5.59,24.1
66,0.0237,99.33,7.0548,27.20,55.50,27.32,5.33,27.4
67,0.0189,99.49,7.0160,27.35,55.77,27.84,5.10,24.0
68,0.0211,99.41,7.0176,27.23,55.43,27.74,5.13,27.5
69,0.0200,99.41,7.0614,27.02,55.47,26.97,5.18,24.6
70,0.0157,99.65,7.0243,27.92,56.40,28.19,5.79,27.2
71,0.0149,99.56,7.0215,27.28,55.30,28.23,4.97,24.0
72,0.0140,99.68,7.0127,27.38,55.43,28.16,5.18,27.4
73,0.0094,99.82,7.0191,27.16,55.80,27.29,5.03,24.1
74,0.0098,99.77,6.9790,27.63,56.43,27.90,5.26,27.1
75,0.0097,99.82,7.0368,27.44,56.03,27.61,5.31,24.4
76,0.0092,99.81,7.0053,27.62,55.70,28.39,5.41,27.4
77,0.0069,99.88,7.0306,27.72,55.63,28.81,5.38,23.9
78,0.0074,99.84,6.9999,27.88,56.23,28.68,5.44,27.0
79,0.0063,99.86,6.9848,27.54,55.83,28.13,5.31,25.5
80,0.0056,99.91,6.9814,28.01,56.53,28.81,5.44,27.3
81,0.0075,99.85,7.0120,27.79,56.07,28.45,5.51,24.6
82,0.0041,99.98,6.9880,27.80,56.30,28.68,5.18,27.2
83,0.0050,99.91,6.9922,28.04,56.43,28.55,5.79,25.0
84,0.0045,99.94,7.0231,28.14,56.47,28.87,5.77,27.8
85,0.0040,99.93,6.9880,27.97,56.33,28.68,5.59,25.0
86,0.0049,99.91,6.9833,28.29,56.40,29.48,5.72,28.2
87,0.0039,99.93,6.9689,28.17,56.73,29.03,5.51,24.0
88,0.0042,99.92,7.0011,28.06,56.93,28.61,5.41,27.5
89,0.0037,99.95,6.9864,28.11,57.00,28.61,5.49,24.2
90,0.0033,99.96,6.9933,27.84,56.63,28.32,5.31,27.0
91,0.0038,99.95,6.9805,28.08,57.07,28.68,5.31,23.7
92,0.0029,99.96,6.9742,28.21,56.93,28.87,5.59,26.5
93,0.0031,99.99,6.9689,28.15,56.87,29.06,5.33,23.7
94,0.0026,99.98,6.9404,28.32,56.93,29.23,5.59,26.8
95,0.0032,99.94,6.9739,28.35,57.53,28.87,5.49,23.9
96,0.0031,99.95,6.9579,28.24,57.00,29.03,5.49,27.0
97,0.0030,99.96,6.9874,28.33,57.37,28.97,5.49,23.8
98,0.0033,99.94,6.9746,28.03,56.93,28.68,5.28,26.7
99,0.0029,99.97,6.9669,28.23,57.03,29.13,5.36,24.0
100,0.0033,99.95,7.0103,28.19,57.17,28.84,5.38,26.9
