epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,1.7070,39.29,3.1786,16.01,19.99,0.10,0.00,4291.4
2,1.4532,46.37,2.8657,19.60,24.50,0.00,0.00,4248.3
3,1.3511,51.24,3.1085,15.91,19.89,0.00,0.00,4311.7
4,1.3043,53.06,2.8114,19.41,24.26,0.00,0.00,4335.8
