epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.0316,98.93,2.5128,61.76,70.39,27.25,0.00,3.7
89,0.0285,99.07,2.5334,61.44,70.41,25.55,0.00,3.8
90,0.0265,99.11,2.7307,60.68,69.97,23.50,0.00,3.7
91,0.0285,99.06,2.5949,61.72,70.44,26.85,0.00,3.9
92,0.0263,99.13,2.7129,60.58,70.06,22.65,0.00,3.6
93,0.0239,99.23,2.6421,61.34,70.34,25.35,0.00,3.6
94,0.0236,99.14,2.7308,60.54,69.97,22.80,0.00,3.6
95,0.0207,99.25,2.6733,61.06,69.91,25.65,0.00,3.8
96,0.0183,99.44,2.6924,61.05,70.55,23.05,0.00,3.6
97,0.0198,99.40,2.6663,60.95,70.35,23.35,0.00,3.6
98,0.0208,99.32,2.7515,60.70,70.01,23.45,0.00,3.6
99,0.0238,99.23,2.7090,60.71,70.16,22.90,0.00,3.8
100,0.0238,99.19,2.6477,61.34,70.58,24.40,0.00,3.7
