epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.6568,77.20,2.0338,41.57,51.56,1.60,0.00,54.0
89,0.6463,77.84,2.0264,42.25,52.44,1.50,0.00,52.3
90,0.6435,78.05,1.9958,42.53,52.65,2.05,0.00,52.1
91,0.6423,77.48,1.9796,42.62,52.69,2.35,0.00,46.9
92,0.6387,78.13,1.9485,43.05,53.16,2.60,0.00,47.5
93,0.6452,77.90,1.9565,43.08,53.24,2.45,0.00,46.7
94,0.6442,77.98,1.9971,42.64,52.77,2.10,0.00,46.4
95,0.6438,78.02,1.9627,42.90,53.01,2.45,0.00,46.4
96,0.6389,78.28,1.9579,43.05,53.19,2.50,0.00,46.2
97,0.6415,78.12,1.9680,42.93,53.04,2.50,0.00,46.1
98,0.6448,77.87,1.9742,42.88,52.98,2.50,0.00,47.1
99,0.6400,78.01,1.9744,42.87,52.98,2.45,0.00,47.3
100,0.6350,78.14,1.9748,42.89,53.00,2.45,0.00,47.5
