epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,1.1977,59.29,2.4545,32.31,40.39,0.00,0.00,34.0
2,0.9137,69.05,2.3816,33.80,42.25,0.00,0.00,37.4
3,0.8127,72.35,2.1523,36.98,46.23,0.00,0.00,37.2
4,0.7416,75.13,1.9348,43.08,53.70,0.60,0.00,32.0
5,0.6802,77.16,1.9339,44.05,55.02,0.15,0.00,36.6
6,0.6438,78.03,1.8433,45.34,56.06,2.45,0.00,37.7
7,0.6133,79.09,1.7770,48.84,60.12,3.70,0.00,31.8
8,0.5742,80.25,1.9683,46.78,58.40,0.30,0.00,35.6
9,0.5439,81.67,1.8008,48.77,59.73,4.95,0.00,35.8
10,0.5245,82.01,1.5878,53.36,63.60,12.40,0.00,37.6
11,0.5015,82.49,1.8414,49.08,59.64,6.85,0.00,33.1
12,0.4855,83.75,1.7169,54.36,64.75,12.80,0.00,35.0
13,0.4549,84.67,1.5179,55.00,63.14,22.45,0.00,35.3
14,0.4323,85.26,1.5892,54.58,64.11,16.45,0.00,33.6
15,0.4304,85.27,1.5950,55.26,66.14,11.75,0.00,36.9
16,0.4079,86.15,1.4725,57.64,66.46,22.35,0.00,33.3
17,0.3849,86.78,1.5096,57.71,65.92,24.85,0.00,31.6
18,0.3751,87.29,1.4748,58.01,65.90,26.45,0.00,34.0
19,0.3538,87.79,1.5089,58.78,67.06,25.65,0.00,33.8
20,0.3359,88.24,1.6308,56.77,64.19,27.10,0.00,34.2
21,0.3301,88.52,1.8166,54.64,64.29,16.05,0.00,30.8
22,0.3092,89.52,1.6479,55.81,63.64,24.50,0.00,33.6
23,0.3020,89.77,1.5419,58.47,66.71,25.50,0.00,34.6
24,0.2816,90.12,1.6630,58.01,66.10,25.65,0.00,32.5
25,0.2763,90.48,1.6968,58.47,68.54,18.20,0.00,34.1
26,0.2535,91.14,1.6382,59.56,67.10,29.40,0.00,34.1
27,0.2529,91.04,1.5402,60.89,68.22,31.55,0.00,31.3
28,0.2483,91.37,1.7853,58.61,69.01,17.00,0.00,36.2
29,0.2434,91.37,1.6236,59.99,68.08,27.65,0.00,33.7
30,0.2090,92.49,1.8251,58.28,65.95,27.60,0.00,33.5
31,0.2108,92.76,1.8061,59.64,68.59,23.85,0.00,30.6
32,0.2017,93.11,1.8846,58.22,67.96,19.25,0.00,33.6
33,0.1971,93.25,1.8095,59.10,66.95,27.70,0.00,33.5
34,0.1798,93.71,1.7630,60.37,67.92,30.15,0.00,30.6
35,0.1805,93.71,1.7802,59.43,67.15,28.55,0.00,33.7
36,0.1710,94.02,1.8837,59.02,67.10,26.70,0.00,35.6
37,0.1562,94.63,1.9616,60.64,70.08,22.90,0.00,32.2
38,0.1590,94.37,1.8024,61.03,68.97,29.25,0.00,36.6
39,0.1505,94.73,1.9182,58.70,66.70,26.70,0.00,34.0
40,0.1293,95.41,2.0760,59.52,67.74,26.65,0.00,33.8
41,0.1338,95.12,1.9461,60.74,68.01,31.65,0.00,30.3
42,0.1287,95.53,1.9879,60.13,69.00,24.65,0.00,33.7
43,0.1215,95.90,1.9551,60.35,68.75,26.75,0.00,33.3
44,0.1165,96.01,1.9483,61.32,68.88,31.10,0.00,30.6
45,0.1116,96.18,2.3094,57.29,66.97,18.55,0.00,36.6
46,0.1060,96.29,1.9894,61.01,68.85,29.65,0.00,37.5
47,0.1114,96.20,2.0089,61.72,70.06,28.35,0.00,35.1
48,0.0994,96.59,2.0987,60.82,69.05,27.90,0.00,37.9
49,0.0931,96.94,2.0831,60.89,69.44,26.70,0.00,37.3
50,0.0838,97.06,2.0016,62.23,68.95,35.35,0.00,38.4
51,0.0831,97.09,2.2332,60.51,68.84,27.20,0.00,33.1
