epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.5925,16.57,5.1194,9.07,23.97,1.94,0.00,27.4
2,3.0197,26.54,4.7293,11.50,28.37,4.49,0.00,29.7
3,2.7065,31.89,4.2452,16.29,38.54,7.29,0.83,27.1
4,2.4694,36.46,4.1377,17.62,38.97,11.06,0.37,29.9
5,2.2845,40.35,4.1803,17.92,39.94,10.26,1.17,26.5
6,2.1389,43.19,3.9420,21.68,44.83,15.77,1.57,29.8
7,1.9787,46.65,3.9159,22.12,46.34,15.83,1.20,26.8
8,1.8871,48.26,3.9802,22.69,46.09,15.69,3.57,29.2
9,1.7892,50.69,3.9096,23.89,46.17,18.77,3.87,26.5
10,1.6568,53.75,4.0051,23.36,46.94,17.71,2.43,29.4
11,1.5867,55.67,3.8823,25.06,48.37,20.46,3.23,26.5
12,1.4641,58.11,3.9038,25.22,49.03,20.20,3.30,29.9
13,1.3755,60.16,3.8711,26.90,49.51,23.63,4.33,26.9
14,1.2873,62.15,3.9437,27.06,49.03,23.54,5.53,30.0
15,1.1982,65.06,3.9701,26.17,49.06,21.89,4.47,27.4
16,1.1322,66.23,4.0969,26.41,48.40,23.29,4.40,29.8
17,1.0482,68.57,4.1348,27.18,50.09,24.09,4.07,27.3
18,0.9820,70.31,4.0832,27.61,49.54,24.51,5.63,29.6
19,0.9224,72.01,4.1690,27.56,49.46,25.09,4.90,26.8
20,0.8313,74.32,4.2994,26.64,49.54,22.69,4.53,29.6
21,0.7902,75.55,4.3496,26.74,49.63,22.97,4.43,26.9
22,0.7175,77.92,4.4121,27.48,49.11,24.06,6.23,29.5
23,0.6838,78.95,4.4301,27.68,50.03,24.60,5.20,26.7
24,0.6540,79.86,4.5179,27.74,51.09,23.49,5.47,29.6
25,0.5853,81.94,4.5754,27.88,51.09,23.60,5.80,26.8
26,0.5350,83.29,4.5924,28.11,50.54,24.37,6.30,29.8
27,0.5187,84.04,4.6627,27.90,50.97,23.86,5.70,27.1
28,0.4758,85.03,4.5698,28.58,49.91,25.06,7.80,29.8
29,0.4616,85.65,4.7737,27.46,51.17,23.03,4.97,27.0
30,0.4213,86.60,4.7947,28.31,50.63,25.09,6.03,29.6
31,0.3966,87.23,4.9090,27.87,50.20,24.40,5.87,27.2
32,0.3774,88.39,4.8170,28.24,50.20,25.14,6.23,29.8
33,0.3396,89.40,4.9371,27.94,51.31,23.80,5.50,26.7
34,0.3158,89.88,5.0187,27.80,51.34,23.31,5.57,29.9
35,0.3093,90.61,5.0525,28.18,51.03,24.40,5.93,27.0
36,0.2882,91.04,5.2794,27.26,50.89,22.94,4.73,29.9
37,0.2815,91.26,5.1132,28.83,51.74,25.40,6.10,26.8
38,0.2660,91.34,5.0866,28.02,51.34,24.00,5.50,29.7
39,0.2405,92.50,5.1090,28.27,50.31,24.97,6.40,26.7
40,0.2236,93.08,5.2962,28.29,51.40,25.31,4.80,29.4
41,0.2255,92.97,5.3011,28.17,51.66,23.54,6.17,26.6
42,0.2012,93.73,5.2726,28.51,51.40,25.00,5.90,29.3
43,0.1843,94.30,5.2529,27.99,51.51,23.17,6.17,26.6
44,0.1822,94.38,5.3598,28.42,51.11,25.43,5.43,29.5
45,0.1776,94.48,5.4418,28.01,52.23,23.40,5.13,26.4
46,0.1681,94.78,5.3833,28.21,51.29,23.94,6.27,29.7
47,0.1491,95.47,5.3362,28.74,52.09,24.49,6.47,26.6
48,0.1489,95.28,5.4496,27.95,50.49,23.83,6.47,29.8
49,0.1426,95.47,5.5104,28.03,51.29,23.86,5.77,26.8
50,0.1271,96.32,5.4941,28.60,51.80,24.91,5.83,29.3
51,0.1304,96.04,5.4954,28.55,51.77,24.63,6.03,26.6
52,0.1135,96.67,5.6049,28.32,52.00,24.20,5.50,29.6
53,0.1068,96.83,5.5744,28.55,51.91,24.17,6.40,26.5
54,0.1054,97.04,5.5587,27.87,51.43,23.43,5.57,29.8
55,0.0889,97.55,5.7142,28.05,52.77,23.00,5.10,26.3
56,0.0823,97.58,5.6765,28.86,52.17,25.00,6.17,29.6
57,0.0832,97.44,5.7741,28.16,52.43,23.66,5.10,26.7
58,0.0733,97.80,5.7672,27.75,52.40,21.94,5.77,29.6
59,0.0697,98.05,5.8037,28.47,52.77,24.09,5.23,26.9
60,0.0641,98.26,5.7909,28.37,51.69,24.29,5.93,29.7
61,0.0614,98.19,5.7780,29.13,52.31,25.71,6.07,26.6
62,0.0584,98.25,5.8217,28.58,51.97,24.14,6.47,29.4
63,0.0554,98.35,5.8720,28.70,52.20,24.26,6.47,26.9
64,0.0514,98.51,5.8574,28.93,52.60,24.51,6.47,29.6
65,0.0442,98.74,5.8071,29.11,52.71,25.46,5.83,27.0
66,0.0416,98.79,5.8973,29.16,53.09,24.46,6.73,29.5
67,0.0384,98.93,5.9352,28.81,52.14,24.74,6.33,26.6
68,0.0354,98.95,6.0863,28.84,52.43,24.97,5.83,29.4
69,0.0337,99.08,6.0109,29.12,53.46,24.54,6.07,26.4
70,0.0295,99.21,6.0247,28.76,53.11,24.26,5.60,29.3
71,0.0244,99.30,6.0284,28.91,53.29,24.74,5.33,26.3
72,0.0241,99.28,6.0886,28.57,52.57,23.83,6.10,29.2
73,0.0196,99.56,6.1341,28.99,53.17,24.40,6.13,26.9
74,0.0214,99.38,6.1212,28.99,53.43,24.54,5.67,29.5
75,0.0206,99.50,6.1166,29.52,53.69,25.34,6.20,26.8
76,0.0168,99.47,6.1208,29.60,54.26,24.83,6.40,30.0
77,0.0132,99.68,6.1882,29.56,53.69,25.23,6.47,26.5
78,0.0132,99.68,6.2112,29.50,54.06,24.57,6.60,29.1
79,0.0136,99.64,6.2394,29.13,53.00,24.97,6.13,26.7
80,0.0128,99.63,6.2643,29.58,53.66,25.34,6.43,29.9
81,0.0111,99.72,6.2874,29.44,54.23,24.86,5.87,26.8
82,0.0105,99.73,6.2597,29.52,54.43,24.71,6.07,29.5
83,0.0104,99.74,6.3063,29.59,53.51,25.91,5.97,26.5
84,0.0078,99.82,6.3268,29.94,54.71,25.51,6.20,29.3
85,0.0069,99.82,6.3598,29.78,54.26,25.57,6.13,27.1
86,0.0057,99.87,6.3250,29.93,54.40,25.86,6.13,29.2
87,0.0052,99.88,6.3388,29.85,54.57,25.46,6.13,26.5
88,0.0049,99.90,6.3806,29.79,54.29,25.51,6.20,29.5
89,0.0054,99.90,6.3462,29.94,54.54,25.71,6.17,26.8
90,0.0051,99.87,6.3495,29.92,54.20,25.86,6.33,29.4
91,0.0058,99.84,6.3655,30.01,54.40,25.83,6.43,26.5
92,0.0039,99.94,6.4430,29.85,54.20,25.74,6.23,29.3
93,0.0040,99.92,6.4071,29.91,54.31,25.80,6.23,26.6
94,0.0038,99.93,6.4165,30.04,54.57,25.80,6.37,29.5
95,0.0043,99.93,6.4737,30.06,54.77,25.89,6.10,26.7
96,0.0036,99.94,6.4587,30.16,54.83,26.00,6.23,29.7
97,0.0041,99.90,6.3594,30.13,54.71,26.00,6.27,26.5
98,0.0046,99.89,6.4545,30.07,54.57,26.11,6.10,29.6
99,0.0041,99.91,6.4139,30.09,54.60,26.06,6.20,26.5
100,0.0038,99.91,6.4468,30.09,54.60,26.09,6.17,29.4
