epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.6793,15.15,5.1273,7.49,20.63,0.77,0.00,3.6
2,3.2128,22.33,4.5882,10.37,25.74,3.89,0.00,3.1
3,2.9698,26.52,4.6242,11.37,26.60,5.86,0.03,3.0
4,2.7858,29.87,4.2292,14.50,33.34,8.00,0.10,3.0
5,2.6258,32.64,4.2274,15.50,34.86,9.31,0.13,3.2
6,2.4978,35.95,4.1555,16.85,39.20,8.77,0.20,3.0
7,2.3715,38.44,4.3190,16.37,35.89,10.57,0.37,3.0
8,2.2666,40.66,4.0365,18.83,40.71,11.94,1.33,3.2
9,2.1961,41.91,3.9932,20.02,41.60,14.66,1.10,3.0
10,2.0872,43.98,4.1041,19.62,38.83,16.11,1.30,3.1
11,2.0409,44.69,3.9784,19.75,39.46,16.26,0.83,3.0
12,1.9483,46.82,4.0285,21.16,43.54,15.37,1.80,3.1
13,1.8953,47.66,3.9268,21.73,42.74,16.17,3.70,2.9
14,1.8394,49.32,4.0021,21.98,43.43,16.86,2.93,3.0
15,1.7711,49.86,4.0989,22.04,41.46,18.97,2.97,3.0
16,1.7027,52.40,3.9106,23.60,46.46,18.34,3.07,2.9
17,1.6467,53.07,3.9956,23.57,46.17,19.54,1.90,3.0
18,1.5910,54.60,4.0317,23.13,44.80,19.71,1.83,3.1
19,1.5108,56.40,4.1066,23.12,43.23,19.60,3.77,3.0
20,1.4589,57.40,3.9558,25.52,47.97,21.40,4.13,3.0
21,1.4024,58.61,3.9330,25.01,46.91,20.37,4.87,3.0
22,1.3319,60.35,3.9503,25.94,46.74,23.91,4.03,3.3
23,1.2785,61.43,4.0647,25.15,47.83,19.69,5.07,3.0
24,1.2242,63.80,4.2718,24.71,47.11,20.11,3.93,3.1
25,1.1784,64.57,4.1833,25.80,49.11,21.09,4.10,3.0
26,1.1331,66.22,4.1602,26.59,48.74,22.74,5.23,3.0
27,1.0869,67.19,4.1992,26.36,49.00,20.97,6.23,3.0
28,1.0180,69.09,4.3528,25.38,47.74,21.31,4.03,2.9
29,0.9949,69.42,4.2035,26.36,48.94,22.03,5.07,3.1
30,0.9558,70.98,4.3250,25.94,47.94,21.97,4.90,3.0
31,0.8935,72.23,4.6588,25.03,49.34,18.91,3.80,2.9
32,0.8578,73.23,4.3668,26.45,49.43,22.14,4.67,3.1
33,0.8071,74.86,4.3133,28.27,49.74,25.06,6.97,3.4
34,0.7683,76.43,4.5143,26.60,48.54,22.74,5.50,3.0
35,0.7276,76.87,4.6335,27.04,49.51,23.06,5.47,3.0
36,0.7010,78.27,4.5892,26.96,50.74,21.89,5.13,3.4
37,0.6279,80.17,4.7399,26.75,48.26,23.00,6.03,3.3
38,0.6128,80.49,4.7843,26.72,49.40,22.83,4.80,3.5
39,0.5761,81.83,4.7079,27.67,50.40,23.20,6.37,3.1
40,0.5438,82.51,4.7885,27.38,48.86,24.51,5.67,3.0
41,0.5321,82.88,4.6913,27.83,50.14,23.63,6.70,3.0
42,0.4808,84.82,5.0730,26.84,50.31,20.66,6.67,3.0
43,0.4638,85.11,5.0174,27.07,49.29,23.77,5.00,2.9
44,0.4301,86.13,5.1558,27.67,50.34,24.23,5.23,2.9
45,0.4370,86.13,5.2065,25.99,49.03,20.97,4.97,3.0
46,0.3940,87.22,5.0082,27.46,49.57,23.06,6.80,3.0
47,0.3514,89.06,5.3457,26.70,49.14,22.40,5.53,3.1
48,0.3472,88.61,5.2965,26.60,48.63,22.69,5.47,3.1
49,0.3209,89.77,5.3968,27.45,50.40,22.91,5.97,3.0
50,0.2948,90.45,5.2104,27.95,51.09,23.40,6.27,3.1
51,0.2904,90.55,5.2670,28.17,50.57,24.00,6.90,3.1
52,0.2800,91.15,5.4273,27.32,51.26,21.83,5.80,2.9
53,0.2537,92.15,5.2919,28.22,50.34,25.57,5.50,3.2
54,0.2396,92.51,5.3073,28.30,50.97,23.69,7.23,3.0
55,0.2185,93.18,5.4653,27.38,51.37,22.49,5.10,2.9
56,0.2015,93.83,5.3617,28.55,50.03,25.97,6.50,2.9
57,0.1927,94.08,5.4099,27.76,50.31,23.51,6.40,2.8
58,0.1807,94.35,5.3700,28.34,50.31,25.11,6.47,3.0
59,0.1611,95.08,5.4569,28.43,51.09,25.06,5.93,3.0
60,0.1543,95.22,5.4955,28.39,50.60,25.66,5.67,3.0
61,0.1460,95.46,5.4595,28.86,52.00,25.11,6.23,3.0
62,0.1276,96.46,5.4600,28.08,51.74,23.63,5.67,3.0
63,0.1257,96.30,5.5479,28.26,51.03,24.14,6.50,3.5
