epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.4957,17.65,5.4179,8.49,25.60,2.00,0.49,24.2
2,2.9209,27.76,5.0007,11.70,30.87,7.23,0.51,26.7
3,2.6445,32.52,4.7808,12.85,33.53,9.00,0.00,23.5
4,2.3855,37.78,4.6923,16.59,40.17,13.84,0.64,26.6
5,2.2151,41.46,4.4932,18.24,45.07,14.81,0.33,24.2
6,2.0395,45.36,4.3859,19.30,45.20,17.23,1.03,26.6
7,1.9102,47.74,4.3990,19.58,46.63,16.19,1.46,23.8
8,1.8099,50.22,4.3566,21.12,49.77,17.45,2.00,26.8
9,1.6935,52.38,4.4206,21.92,49.37,20.29,2.10,23.8
10,1.6231,53.53,4.4589,22.40,49.57,20.87,2.72,26.6
11,1.5104,56.66,4.3795,23.03,50.70,21.00,3.36,23.4
12,1.4399,58.10,4.3995,22.83,49.93,21.81,2.79,26.4
13,1.3494,60.48,4.4556,23.58,52.90,21.19,2.92,23.6
14,1.2463,63.18,4.5336,24.21,52.00,24.06,2.95,27.7
15,1.1622,65.86,4.5733,25.24,53.07,24.94,4.08,24.6
16,1.0948,66.93,4.6748,24.33,52.60,22.94,3.69,27.5
17,1.0211,69.23,4.7274,25.27,54.63,24.45,3.33,24.7
18,0.9737,70.36,4.7845,24.80,53.30,24.03,3.49,27.7
19,0.8778,73.12,4.8176,25.71,54.30,25.58,3.82,24.5
20,0.8431,74.23,4.9710,25.47,52.37,26.42,4.03,27.5
21,0.7796,75.73,4.9409,25.42,53.53,23.81,5.08,25.2
22,0.6888,79.19,5.1969,24.68,53.67,22.58,4.05,27.3
23,0.6572,79.59,5.2263,25.33,52.60,26.48,3.44,25.4
24,0.6123,80.80,5.2595,25.69,52.10,24.94,5.97,27.9
25,0.5748,81.95,5.3366,25.75,53.63,25.65,4.38,25.4
26,0.5101,84.13,5.5138,25.34,54.70,24.45,3.46,28.8
27,0.4952,84.17,5.4514,25.41,54.70,23.58,4.33,24.8
28,0.4483,85.86,5.4955,26.07,54.07,26.00,4.59,30.6
29,0.4179,86.59,5.5631,25.19,52.77,24.52,4.51,24.9
30,0.3855,87.75,5.7230,24.68,53.43,23.16,3.77,27.5
31,0.3569,88.70,5.7426,25.80,53.90,25.26,4.62,25.3
32,0.3480,89.17,5.8490,25.28,53.33,24.16,4.59,28.5
33,0.3281,89.83,5.8374,25.68,53.73,25.87,3.95,24.6
34,0.2965,90.70,5.7329,26.71,55.37,25.77,5.41,27.4
35,0.2699,91.50,5.9218,25.93,54.70,25.39,4.23,24.1
36,0.2537,92.10,6.0457,25.56,54.60,24.26,4.26,26.9
37,0.2426,92.55,6.1071,26.45,55.50,25.97,4.49,24.3
38,0.2227,93.16,6.0490,25.81,52.73,26.42,4.62,27.3
39,0.2071,93.68,6.0822,26.25,54.10,25.65,5.31,24.1
40,0.1984,93.89,6.1364,26.20,54.90,24.97,5.10,27.1
41,0.1962,93.97,6.1772,26.12,55.07,24.81,4.90,24.3
42,0.1892,94.44,6.1728,25.66,55.27,23.32,4.74,27.7
43,0.1591,95.25,6.1974,26.62,54.17,26.42,5.59,24.3
44,0.1619,95.02,6.2710,26.13,55.47,24.52,4.85,27.6
45,0.1465,95.52,6.3664,26.02,54.70,25.48,4.38,24.3
46,0.1326,95.83,6.2872,26.71,55.83,26.87,4.18,27.0
47,0.1251,96.19,6.4323,26.62,57.13,25.19,4.28,24.6
48,0.1166,96.41,6.3956,25.92,54.77,24.58,4.79,26.8
49,0.1102,96.76,6.4396,26.67,54.50,26.68,5.26,24.2
50,0.1070,96.72,6.5153,26.12,55.10,25.39,4.41,27.0
51,0.0881,97.33,6.5376,26.33,55.53,25.84,4.26,24.0
52,0.0887,97.30,6.6380,26.00,54.60,25.35,4.51,27.7
53,0.0856,97.46,6.5956,26.59,55.60,26.19,4.59,25.2
54,0.0743,98.04,6.5977,26.33,55.27,24.90,5.21,27.7
55,0.0704,97.98,6.5911,27.00,56.00,26.03,5.46,25.4
56,0.0577,98.31,6.6828,26.34,55.00,25.39,5.05,28.1
57,0.0610,98.23,6.7424,26.36,55.70,25.03,4.85,24.3
58,0.0604,98.18,6.6957,26.67,55.33,26.68,4.62,27.0
59,0.0541,98.42,6.7465,26.38,56.17,25.16,4.44,24.1
60,0.0522,98.37,6.7632,26.38,54.67,26.35,4.64,26.8
61,0.0504,98.46,6.6845,27.10,56.43,26.84,4.74,24.0
62,0.0451,98.66,6.8120,26.39,54.83,26.23,4.64,27.0
63,0.0405,98.95,6.6861,26.52,55.10,25.52,5.33,24.0
64,0.0344,99.04,6.9271,26.42,55.73,25.48,4.62,26.9
65,0.0318,99.18,6.8710,26.99,57.00,25.39,5.18,24.0
66,0.0283,99.33,6.8078,27.29,57.17,26.32,5.08,27.0
67,0.0233,99.44,6.8571,27.19,57.10,26.29,4.90,24.3
68,0.0212,99.55,6.8873,27.08,56.20,26.03,5.51,26.7
