epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.5578,16.08,5.7757,6.14,17.87,2.45,0.05,3.8
2,3.1596,22.32,5.0678,8.31,24.63,2.61,0.28,3.1
3,2.9209,26.94,5.1726,9.63,26.30,5.61,0.00,3.0
4,2.7359,30.13,4.8887,12.56,33.00,8.16,0.33,3.1
5,2.5675,33.73,4.8094,12.59,34.27,7.42,0.03,3.1
6,2.4397,36.37,4.5562,15.32,40.37,10.06,0.23,3.0
7,2.2958,39.51,4.6684,15.87,39.70,12.52,0.21,2.7
8,2.2069,40.73,4.6272,15.72,40.63,11.03,0.28,3.0
9,2.1045,43.19,4.4620,17.31,43.23,13.23,0.62,3.1
10,2.0469,44.76,4.4118,17.65,42.53,14.06,1.36,3.0
11,1.9522,46.62,4.3908,18.49,44.70,14.61,1.41,3.1
12,1.8977,47.73,4.2414,20.31,48.40,16.58,1.67,3.3
13,1.8115,49.32,4.3336,19.81,45.80,17.42,1.72,3.3
14,1.7472,51.11,4.3606,20.42,47.00,17.16,2.56,3.1
15,1.6766,52.59,4.3771,20.46,46.97,16.58,3.15,3.1
16,1.6032,54.31,4.4888,20.01,47.47,16.03,2.05,3.0
17,1.5695,55.39,4.3314,21.35,47.67,19.39,2.67,3.1
18,1.5166,56.32,4.3132,21.56,48.70,18.90,2.79,3.2
19,1.4710,57.35,4.3511,21.66,49.60,17.77,3.26,3.1
20,1.4302,58.30,4.3236,22.28,50.40,19.52,2.85,3.1
21,1.3664,59.63,4.3835,22.96,50.40,21.03,3.38,3.2
22,1.3260,60.13,4.2899,23.53,50.60,21.52,4.31,3.3
23,1.2581,62.70,4.4047,22.92,49.40,19.90,4.95,3.2
24,1.2247,63.62,4.5059,23.03,51.60,19.87,3.56,3.1
25,1.1545,64.89,4.4806,23.81,53.70,20.90,3.13,3.2
26,1.0945,66.79,4.6261,22.59,49.23,20.48,3.77,3.3
27,1.0720,66.93,4.4670,24.18,50.93,24.74,3.15,2.9
28,1.0023,68.93,4.6757,23.72,50.53,22.81,3.82,3.0
29,0.9803,69.80,4.5636,24.04,51.30,22.71,4.13,3.3
30,0.9241,71.68,4.4593,25.12,51.83,23.32,6.00,3.0
31,0.8702,73.55,4.6130,25.17,52.90,25.48,3.59,3.0
32,0.8137,74.76,4.6897,24.35,52.90,23.32,3.21,3.2
33,0.7695,75.77,4.6440,23.41,50.00,20.45,5.31,3.1
34,0.7661,76.16,4.6906,24.61,52.33,22.97,4.59,3.1
35,0.6983,78.38,4.6881,25.12,52.20,23.65,5.46,3.1
36,0.6667,79.27,4.7340,25.44,51.93,25.35,5.13,2.8
37,0.6109,81.52,4.8164,24.45,49.57,24.84,4.82,3.2
38,0.5874,81.87,4.8482,25.15,54.30,23.55,4.00,3.2
39,0.5389,82.95,4.9250,24.38,53.10,22.32,3.92,3.1
40,0.5233,83.42,4.8714,26.05,54.03,25.77,4.74,2.9
41,0.4761,85.29,4.9521,24.99,51.73,24.10,5.13,3.0
42,0.4519,85.80,4.9228,25.11,52.53,24.10,4.82,3.1
43,0.4338,86.19,5.0662,24.24,50.83,23.48,4.38,3.1
44,0.4059,87.54,5.0208,24.96,52.67,24.45,4.05,2.9
45,0.3634,89.12,4.9649,25.28,52.70,23.94,5.26,3.0
46,0.3481,89.31,4.9980,26.02,53.87,25.42,5.08,2.9
47,0.3357,89.89,5.0831,25.89,53.00,25.71,5.18,3.0
48,0.3089,90.62,5.0998,25.50,52.03,25.29,5.26,3.0
49,0.2974,91.15,5.0851,25.72,54.37,23.61,5.36,3.2
50,0.2681,91.97,5.1250,25.83,53.63,24.06,5.85,3.1
51,0.2519,92.46,5.1790,25.56,53.40,24.94,4.64,2.9
52,0.2344,92.86,5.1217,26.19,52.73,26.35,5.64,3.0
53,0.2329,92.74,5.0725,25.97,53.23,25.16,5.64,3.0
54,0.2061,94.03,5.2605,25.66,52.47,25.19,5.41,3.1
55,0.1958,94.00,5.1740,25.63,53.20,24.71,5.15,2.9
56,0.1935,94.51,5.2282,26.49,54.70,26.16,5.05,2.8
57,0.1690,95.18,5.2151,26.32,54.93,25.00,5.36,3.0
58,0.1430,95.89,5.2897,26.67,55.27,26.42,4.87,2.8
59,0.1412,96.07,5.2496,26.39,54.80,24.68,5.90,2.9
60,0.1303,96.37,5.4188,25.67,53.47,24.77,5.00,3.0
61,0.1270,96.51,5.2648,26.41,54.87,24.84,5.77,3.1
62,0.1106,96.78,5.2841,26.83,54.67,26.26,5.87,3.0
63,0.1025,97.17,5.3653,26.33,54.70,25.39,5.26,3.0
