epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.0574,98.01,2.9421,60.07,69.10,23.95,0.00,5.5
89,0.0556,98.06,2.9126,59.44,67.60,26.80,0.00,4.8
90,0.0526,98.14,2.8821,60.51,68.61,28.10,0.00,4.5
91,0.0484,98.19,3.1886,58.62,68.08,20.80,0.00,4.7
92,0.0408,98.55,3.1969,59.15,67.91,24.10,0.00,4.6
93,0.0539,98.11,3.1009,59.06,67.56,25.05,0.00,4.5
94,0.0467,98.32,3.1405,60.20,68.11,28.55,0.00,4.3
95,0.0464,98.47,3.0956,60.12,68.44,26.85,0.00,5.8
96,0.0492,98.28,3.0174,60.28,68.44,27.65,0.00,5.8
97,0.0388,98.63,3.1760,59.12,67.70,24.80,0.00,3.7
98,0.0431,98.54,3.2063,59.89,68.90,23.85,0.00,3.5
99,0.0392,98.55,3.2836,59.16,67.72,24.90,0.00,3.3
100,0.0386,98.69,3.4671,58.08,67.69,19.65,0.00,4.1
101,0.0422,98.55,3.2227,59.32,67.84,25.25,0.00,4.2
102,0.0335,98.83,3.2819,60.13,69.66,22.00,0.00,4.5
103,0.0361,98.65,3.2388,59.82,68.42,25.40,0.00,4.4
104,0.0392,98.68,3.2340,59.56,68.24,24.85,0.00,4.4
105,0.0370,98.76,3.2792,59.18,67.69,25.15,0.00,4.9
106,0.0352,98.84,3.4604,57.56,65.49,25.85,0.00,5.5
107,0.0328,98.82,3.1709,59.88,68.60,25.00,0.00,5.6
108,0.0245,99.22,3.2059,60.78,69.33,26.60,0.00,5.1
109,0.0310,98.96,3.1905,60.91,68.56,30.30,0.00,5.8
110,0.0306,98.96,3.4801,59.18,68.42,22.20,0.00,5.2
111,0.0295,99.03,3.3907,59.58,68.21,25.05,0.00,4.6
112,0.0230,99.21,3.3925,59.83,68.66,24.50,0.00,4.5
113,0.0211,99.21,3.5759,58.89,67.97,22.55,0.00,4.3
114,0.0257,99.12,3.4473,60.38,68.81,26.65,0.00,4.6
115,0.0223,99.22,3.4919,59.90,69.00,23.50,0.00,4.9
116,0.0213,99.27,3.4802,59.67,68.45,24.55,0.00,5.3
117,0.0270,99.02,3.4349,59.67,67.90,26.75,0.00,5.6
118,0.0243,99.15,3.3329,60.92,68.71,29.75,0.00,5.6
119,0.0209,99.35,3.4733,60.40,68.96,26.15,0.00,5.3
120,0.0189,99.31,3.4802,60.17,68.17,28.15,0.00,5.1
121,0.0195,99.31,3.4661,60.57,68.36,29.40,0.00,4.7
122,0.0180,99.43,3.4903,59.91,68.33,26.25,0.00,4.5
123,0.0155,99.49,3.4833,59.75,67.28,29.65,0.00,4.6
124,0.0146,99.52,3.6605,59.35,67.91,25.10,0.00,4.6
125,0.0145,99.52,3.5226,60.56,68.12,30.30,0.00,4.6
126,0.0189,99.38,3.5409,60.28,68.24,28.45,0.00,5.0
127,0.0132,99.58,3.6304,59.90,68.64,24.95,0.00,5.4
128,0.0144,99.48,3.6788,59.28,67.89,24.85,0.00,5.3
129,0.0165,99.44,3.7148,59.78,68.17,26.20,0.00,5.6
130,0.0159,99.48,3.6876,59.94,68.54,25.55,0.00,5.3
131,0.0151,99.45,3.8053,59.29,68.19,23.70,0.00,6.0
132,0.0140,99.53,3.6976,60.53,69.28,25.55,0.00,4.8
133,0.0141,99.57,3.8504,59.23,67.61,25.70,0.00,4.3
134,0.0132,99.57,3.6388,60.78,68.80,28.70,0.00,4.3
135,0.0119,99.61,3.6515,60.22,68.34,27.75,0.00,4.5
136,0.0119,99.59,3.7294,60.29,68.76,26.40,0.00,4.6
137,0.0095,99.67,3.7365,60.77,69.15,27.25,0.00,4.6
138,0.0108,99.61,3.6866,60.79,68.91,28.30,0.00,5.2
139,0.0137,99.55,3.7440,60.79,69.40,26.35,0.00,6.6
140,0.0110,99.66,3.8972,60.22,69.34,23.75,0.00,6.7
141,0.0093,99.69,3.8548,59.78,68.51,24.85,0.00,6.9
142,0.0062,99.85,3.9190,59.89,69.09,23.10,0.00,6.7
143,0.0077,99.74,3.9929,59.57,68.35,24.45,0.00,6.8
144,0.0072,99.80,3.8926,60.21,68.91,25.40,0.00,4.4
145,0.0091,99.65,4.0343,59.36,67.90,25.20,0.00,4.5
146,0.0092,99.71,3.8104,60.61,68.67,28.35,0.00,4.5
147,0.0075,99.74,3.9452,60.06,68.46,26.45,0.00,4.5
148,0.0087,99.73,4.1400,58.98,67.64,24.35,0.00,5.0
149,0.0077,99.71,4.0090,59.80,68.09,26.65,0.00,8.2
150,0.0069,99.81,3.9912,60.41,69.35,24.65,0.00,8.2
151,0.0042,99.86,4.1728,59.10,68.09,23.15,0.00,8.4
152,0.0058,99.78,4.0954,60.04,68.58,25.90,0.00,8.5
153,0.0075,99.73,4.1191,59.58,68.17,25.20,0.00,8.2
154,0.0092,99.73,4.3266,58.98,68.21,22.05,0.00,7.3
155,0.0079,99.77,3.9661,60.49,69.19,25.70,0.00,4.4
156,0.0040,99.87,4.1421,59.10,67.60,25.10,0.00,2.9
157,0.0053,99.85,4.0228,60.11,68.54,26.40,0.00,3.0
158,0.0031,99.90,4.0951,59.67,68.21,25.50,0.00,3.1
159,0.0048,99.85,4.0216,60.37,68.38,28.35,0.00,4.8
160,0.0046,99.87,3.9269,61.03,69.72,26.25,0.00,5.3
161,0.0036,99.89,4.1858,59.66,68.79,23.15,0.00,5.3
162,0.0039,99.86,4.2788,58.99,67.78,23.85,0.00,5.4
163,0.0038,99.88,4.2290,59.74,68.83,23.40,0.00,7.9
164,0.0049,99.83,4.1732,60.14,69.20,23.90,0.00,6.1
165,0.0034,99.89,4.1733,60.10,68.75,25.50,0.00,3.1
