epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.1164,96.38,2.0759,57.42,66.55,20.90,0.00,5.0
89,0.1122,96.38,2.4118,54.19,63.69,16.20,0.00,4.8
90,0.1082,96.36,2.2016,56.80,67.20,15.20,0.00,5.1
91,0.0990,96.64,2.3021,55.84,65.16,18.55,0.00,4.7
92,0.1012,96.73,2.1310,58.78,66.46,28.05,0.00,4.6
93,0.0984,96.75,2.2120,57.60,67.67,17.30,0.00,4.6
94,0.0953,96.82,2.3848,55.28,63.11,23.95,0.00,4.6
95,0.0956,96.70,2.3954,56.79,66.30,18.75,0.00,4.6
96,0.0867,97.34,2.2267,58.31,67.74,20.60,0.00,4.6
97,0.0863,97.34,2.1227,58.53,67.09,24.30,0.00,5.0
98,0.0874,97.13,2.2750,56.79,66.62,17.45,0.00,4.6
99,0.0823,97.35,2.1897,58.61,66.17,28.35,0.00,4.6
100,0.0739,97.70,2.2416,57.72,65.69,25.85,0.00,4.6
101,0.0801,97.34,2.5458,55.90,66.16,14.85,0.00,4.6
102,0.0740,97.53,2.8677,54.29,65.96,7.60,0.00,4.7
103,0.0743,97.49,2.5112,55.54,64.40,20.10,0.00,5.3
104,0.0728,97.78,2.3082,57.22,65.66,23.45,0.00,5.2
105,0.0666,97.71,2.5218,57.19,67.20,17.15,0.00,5.0
106,0.0672,97.88,2.2866,59.30,68.55,22.30,0.00,4.6
107,0.0613,97.94,2.2775,58.44,66.01,28.15,0.00,4.6
108,0.0646,97.88,2.5217,55.76,64.86,19.35,0.00,4.7
109,0.0605,98.09,2.5358,56.54,67.75,11.70,0.00,4.9
110,0.0598,98.07,2.3943,57.10,65.11,25.05,0.00,4.6
111,0.0575,98.23,2.5950,56.53,66.17,17.95,0.00,4.6
112,0.0485,98.48,2.4193,58.51,67.79,21.40,0.00,4.7
113,0.0501,98.33,2.9302,54.50,64.95,12.70,0.00,4.7
114,0.0487,98.39,2.5093,58.17,67.36,21.40,0.00,4.9
115,0.0525,98.30,2.5506,57.67,66.19,23.60,0.00,4.8
116,0.0446,98.56,2.4154,58.75,66.60,27.35,0.00,4.7
117,0.0465,98.50,2.9455,53.83,64.33,11.85,0.00,4.7
118,0.0472,98.42,2.4512,58.52,66.86,25.15,0.00,4.7
119,0.0466,98.40,2.6483,56.34,65.89,18.15,0.00,4.6
120,0.0379,98.78,2.6660,58.05,66.14,25.70,0.00,4.5
121,0.0379,98.81,2.6775,57.31,66.21,21.70,0.00,4.6
122,0.0369,98.88,2.8867,55.05,64.59,16.90,0.00,4.6
123,0.0334,98.87,2.8449,57.15,67.89,14.20,0.00,4.8
124,0.0336,98.92,2.6486,57.51,67.15,18.95,0.00,5.0
125,0.0310,98.98,2.5613,58.14,67.69,19.95,0.00,4.6
126,0.0338,98.97,2.6980,57.45,67.00,19.25,0.00,4.6
127,0.0312,98.94,2.6135,58.56,68.45,19.00,0.00,4.6
128,0.0338,98.95,2.8091,56.90,67.06,16.25,0.00,4.7
129,0.0328,98.94,2.7269,57.68,66.94,20.65,0.00,4.6
130,0.0260,99.19,2.9248,56.84,67.51,14.15,0.00,4.9
131,0.0265,99.11,2.7870,57.58,66.91,20.25,0.00,4.6
132,0.0229,99.33,2.6338,59.33,68.04,24.50,0.00,4.6
133,0.0269,99.19,2.9603,56.49,66.85,15.05,0.00,4.6
134,0.0220,99.35,2.7519,57.96,67.15,21.20,0.00,4.6
135,0.0223,99.32,2.7921,58.03,67.59,19.80,0.00,4.6
136,0.0220,99.29,2.9409,57.14,65.67,23.00,0.00,4.6
137,0.0240,99.23,2.6745,58.97,68.69,20.10,0.00,4.9
138,0.0193,99.44,2.8102,58.51,68.04,20.40,0.00,4.6
139,0.0176,99.46,2.9207,57.45,68.45,13.45,0.00,4.6
140,0.0192,99.32,2.8439,57.64,66.34,22.85,0.00,4.7
141,0.0166,99.47,2.7713,59.17,67.89,24.30,0.00,4.8
142,0.0178,99.41,2.7641,58.54,68.95,16.90,0.00,4.7
143,0.0186,99.43,2.8513,57.96,67.75,18.80,0.00,5.0
144,0.0127,99.64,2.8927,57.33,67.28,17.55,0.00,5.3
145,0.0139,99.60,3.0227,57.28,68.33,13.10,0.00,4.8
146,0.0158,99.52,2.9588,57.12,67.16,16.95,0.00,5.5
147,0.0105,99.63,3.1134,56.04,66.26,15.15,0.00,5.2
148,0.0130,99.58,3.0183,57.44,67.83,15.90,0.00,4.8
149,0.0128,99.59,3.0509,56.69,66.75,16.45,0.00,4.9
150,0.0126,99.64,2.8909,58.85,68.24,21.30,0.00,5.4
151,0.0105,99.64,2.9460,57.88,67.69,18.65,0.00,4.8
152,0.0098,99.71,2.9808,58.03,68.58,15.85,0.00,4.8
153,0.0114,99.69,3.0137,57.57,67.95,16.05,0.00,4.9
154,0.0071,99.77,3.0727,57.05,66.61,18.80,0.00,4.6
