epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.6350,77.45,1.9126,40.69,50.29,2.30,0.00,2.8
89,0.6310,78.16,1.8058,44.32,54.86,2.15,0.00,2.6
90,0.6295,78.03,1.9895,38.79,47.94,2.20,0.00,2.7
91,0.6300,78.14,1.6875,46.00,56.50,4.00,0.00,2.6
92,0.6234,78.51,1.9620,43.17,53.74,0.90,0.00,2.5
93,0.6197,78.66,2.0000,41.67,51.95,0.55,0.00,2.6
94,0.6161,78.85,2.1994,39.52,49.33,0.30,0.00,2.6
95,0.6208,78.25,1.8654,41.28,50.50,4.40,0.00,2.6
96,0.6150,78.87,1.8990,43.74,54.40,1.10,0.00,2.6
97,0.6096,78.95,1.7973,42.62,51.98,5.20,0.00,2.6
98,0.6072,78.85,1.8828,41.18,50.98,2.00,0.00,2.6
99,0.5973,79.13,1.7877,45.46,55.79,4.15,0.00,2.6
100,0.6114,78.62,1.9755,42.30,51.19,6.75,0.00,2.6
101,0.5904,79.70,1.8573,44.55,55.29,1.60,0.00,2.4
102,0.5977,79.12,2.2186,36.70,45.69,0.75,0.00,2.8
103,0.5936,79.33,1.8401,43.56,53.86,2.35,0.00,2.6
104,0.5818,79.82,1.7473,46.32,56.66,4.95,0.00,2.6
105,0.5895,79.61,2.0630,42.33,52.76,0.60,0.00,2.8
106,0.5842,79.86,1.7373,46.87,57.09,6.00,0.00,2.9
107,0.5716,79.88,2.1604,39.41,48.70,2.25,0.00,2.8
108,0.5794,80.17,1.9196,44.55,54.77,3.65,0.00,2.7
109,0.5721,80.15,1.8961,45.23,56.36,0.70,0.00,2.6
110,0.5753,79.88,1.7830,44.76,53.74,8.85,0.00,2.6
111,0.5704,80.15,2.0023,41.47,51.34,2.00,0.00,2.6
112,0.5660,80.35,2.0785,39.10,48.46,1.65,0.00,2.7
113,0.5564,80.78,1.9667,42.21,51.71,4.20,0.00,2.7
114,0.5634,80.36,1.9002,44.14,54.54,2.55,0.00,2.8
115,0.5564,80.45,1.8117,45.21,54.70,7.25,0.00,2.8
116,0.5504,80.83,1.7976,44.75,53.65,9.15,0.00,2.7
117,0.5524,80.45,1.8315,45.72,55.36,7.15,0.00,2.7
118,0.5467,80.99,1.7725,45.64,55.25,7.20,0.00,2.8
119,0.5485,80.89,2.0237,42.71,52.35,4.15,0.00,2.7
120,0.5415,81.15,1.7585,46.04,55.31,8.95,0.00,2.8
121,0.5357,81.51,1.6083,48.43,55.33,20.85,0.00,2.8
122,0.5308,81.40,1.7985,45.66,55.83,5.00,0.00,2.7
123,0.5299,81.48,1.9535,43.44,53.41,3.55,0.00,2.8
124,0.5212,81.82,1.6290,47.91,56.61,13.10,0.00,2.8
125,0.5176,82.01,1.8112,45.21,54.58,7.75,0.00,2.9
126,0.5181,81.81,1.8902,44.85,54.73,5.35,0.00,2.9
127,0.5163,81.73,1.7338,46.99,56.99,7.00,0.00,2.9
128,0.5113,81.92,1.8268,46.55,56.39,7.20,0.00,2.8
129,0.5095,82.27,1.6332,49.04,57.50,15.20,0.00,2.8
130,0.4958,82.32,1.8270,46.51,55.59,10.20,0.00,2.8
131,0.5013,82.26,1.9345,42.48,50.95,8.60,0.00,2.8
132,0.4969,82.40,1.7781,47.09,56.99,7.50,0.00,2.6
133,0.4978,82.85,1.8421,45.73,55.83,5.35,0.00,2.7
134,0.4860,82.69,1.7138,48.25,57.96,9.40,0.00,2.8
135,0.4812,83.20,1.8237,46.76,56.62,7.30,0.00,2.8
136,0.4791,83.27,1.7246,47.64,57.56,7.95,0.00,2.8
137,0.4795,82.85,1.7880,46.63,54.79,14.00,0.00,2.7
138,0.4739,83.48,1.7896,46.45,55.60,9.85,0.00,2.6
139,0.4724,83.24,1.9399,45.13,55.04,5.50,0.00,2.4
140,0.4707,83.62,1.8091,46.20,56.34,5.65,0.00,2.6
141,0.4610,84.21,1.7631,48.52,57.26,13.55,0.00,2.6
142,0.4650,83.75,1.8757,45.62,54.59,9.75,0.00,2.5
143,0.4586,83.80,1.7799,47.51,56.01,13.50,0.00,2.6
144,0.4466,84.03,1.6708,48.79,57.44,14.20,0.00,2.6
145,0.4513,84.23,1.8814,46.62,56.73,6.20,0.00,2.6
146,0.4393,84.43,1.7497,48.59,58.51,8.90,0.00,2.6
147,0.4373,84.47,1.7547,48.31,57.69,10.80,0.00,2.7
148,0.4405,84.73,1.8474,46.51,56.48,6.65,0.00,2.6
149,0.4324,85.00,1.8358,46.71,54.94,13.80,0.00,2.5
150,0.4292,84.77,1.7884,48.26,57.64,10.75,0.00,2.6
151,0.4247,84.92,1.7593,47.87,57.29,10.20,0.00,2.6
152,0.4158,85.45,1.6994,49.77,58.77,13.75,0.00,2.8
153,0.4269,85.06,1.8437,47.92,58.08,7.30,0.00,2.8
154,0.4221,85.14,1.9137,47.04,56.80,8.00,0.00,2.9
155,0.4105,85.39,1.9043,46.82,56.91,6.45,0.00,2.8
156,0.4017,85.94,1.8200,47.83,57.58,8.85,0.00,2.6
157,0.4090,85.68,1.8998,47.56,56.00,13.80,0.00,2.6
158,0.3964,85.97,1.8470,48.50,58.21,9.65,0.00,2.8
159,0.3944,85.90,1.8273,48.74,59.05,7.50,0.00,2.8
160,0.3910,86.60,1.8576,47.80,57.19,10.25,0.00,2.8
161,0.3892,86.18,1.7647,48.47,57.69,11.60,0.00,2.8
162,0.3882,86.51,1.7640,49.71,59.06,12.30,0.00,2.7
163,0.3850,86.39,1.6853,51.15,59.84,16.40,0.00,2.6
164,0.3704,87.04,1.8462,48.36,58.30,8.60,0.00,2.8
165,0.3717,86.96,1.8284,48.91,58.44,10.80,0.00,2.8
166,0.3678,86.89,1.8652,49.14,58.81,10.45,0.00,2.8
167,0.3653,87.16,1.8124,49.25,57.99,14.30,0.00,2.8
168,0.3559,87.36,1.8607,49.08,58.52,11.30,0.00,2.7
169,0.3619,87.26,1.7903,48.64,57.27,14.10,0.00,2.7
170,0.3527,88.15,1.7404,50.64,59.45,15.40,0.00,2.7
171,0.3605,87.55,1.8030,49.63,58.05,15.95,0.00,2.7
172,0.3474,87.82,1.7792,49.76,58.38,15.30,0.00,2.7
173,0.3463,88.09,1.8575,48.95,58.36,11.30,0.00,2.7
174,0.3399,88.04,1.7920,50.12,58.94,14.85,0.00,2.8
