epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,1.1986,58.98,2.9558,26.29,32.86,0.00,0.00,31.2
2,0.9235,68.59,2.3582,31.58,39.48,0.00,0.00,33.1
3,0.8206,72.38,2.0901,39.49,49.36,0.00,0.00,33.5
4,0.7537,74.70,2.1490,39.55,49.44,0.00,0.00,30.2
5,0.7096,76.21,2.0289,41.01,51.26,0.00,0.00,33.7
6,0.6675,77.49,1.9878,42.51,52.86,1.10,0.00,34.2
7,0.6244,78.93,1.8830,45.19,56.49,0.00,0.00,30.4
8,0.5956,80.03,1.8242,47.21,58.76,1.00,0.00,33.2
9,0.5638,80.78,1.9666,45.71,56.90,0.95,0.00,33.4
10,0.5391,81.85,1.7269,49.90,61.42,3.80,0.00,33.5
11,0.5104,82.76,1.7277,49.34,60.39,5.15,0.00,30.8
12,0.4845,83.77,1.7055,51.39,62.40,7.35,0.00,33.5
13,0.4607,84.52,1.7008,50.93,62.30,5.45,0.00,33.9
14,0.4443,85.07,1.7050,52.08,61.86,12.95,0.00,32.4
15,0.4356,85.44,1.7034,52.67,63.42,9.65,0.00,35.3
16,0.4149,85.89,1.6240,53.86,64.67,10.60,0.00,35.4
17,0.3867,86.90,1.6897,55.12,66.81,8.35,0.00,32.1
18,0.3766,87.18,1.5697,57.70,68.46,14.65,0.00,33.5
19,0.3598,87.85,1.6559,54.96,65.10,14.40,0.00,34.6
20,0.3458,88.23,1.6915,56.59,67.06,14.70,0.00,35.9
21,0.3311,88.80,1.8261,55.38,67.47,7.00,0.00,31.5
22,0.3296,88.80,1.6314,56.98,66.34,19.55,0.00,36.0
23,0.3038,89.38,1.7442,55.20,64.89,16.45,0.00,35.6
24,0.2968,90.06,1.6726,57.78,66.03,24.80,0.00,32.1
25,0.2807,90.45,1.9218,55.34,66.04,12.55,0.00,35.5
26,0.2687,90.69,1.7402,57.31,67.14,18.00,0.00,36.9
27,0.2546,91.23,1.8285,56.72,65.99,19.65,0.00,31.8
28,0.2474,91.44,1.7615,57.52,66.80,20.40,0.00,33.5
29,0.2358,91.78,1.6477,60.09,68.00,28.45,0.00,35.5
30,0.2285,91.83,1.6922,60.13,67.85,29.25,0.00,34.4
31,0.2104,92.62,1.7362,59.43,69.47,19.25,0.00,31.6
32,0.2040,93.01,1.8331,58.69,67.96,21.60,0.00,34.9
33,0.1987,93.14,1.7962,60.62,69.41,25.45,0.00,33.6
34,0.1876,93.39,1.9588,57.60,66.65,21.40,0.00,32.0
35,0.1763,93.97,1.8247,60.50,69.39,24.95,0.00,35.7
36,0.1801,93.92,1.8657,58.92,68.47,20.70,0.00,34.2
37,0.1617,94.41,2.0471,58.19,68.11,18.50,0.00,32.5
38,0.1644,94.34,1.8966,60.16,69.39,23.25,0.00,35.1
39,0.1422,95.05,1.9285,60.39,69.29,24.80,0.00,34.9
40,0.1419,95.16,1.9684,59.33,68.69,21.90,0.00,35.2
41,0.1307,95.35,1.9792,60.96,69.80,25.60,0.00,31.6
42,0.1216,95.78,1.9321,61.40,69.45,29.20,0.00,34.9
43,0.1262,95.72,1.9747,61.60,70.95,24.20,0.00,35.5
44,0.1089,96.20,2.1257,59.39,68.80,21.75,0.00,31.7
45,0.1057,96.32,2.0518,60.39,68.86,26.50,0.00,35.4
46,0.1028,96.48,2.1697,60.49,68.86,27.00,0.00,35.6
47,0.1046,96.37,2.0905,61.13,71.10,21.25,0.00,32.9
48,0.1014,96.59,2.2912,58.26,68.17,18.60,0.00,33.7
49,0.0898,96.95,2.1376,60.77,69.54,25.70,0.00,33.6
50,0.0964,96.65,2.1965,60.68,70.41,21.75,0.00,33.3
51,0.0795,97.12,2.3449,58.66,67.88,21.80,0.00,30.1
52,0.0779,97.21,2.1817,61.02,69.95,25.30,0.00,33.4
53,0.0689,97.57,2.2177,60.64,68.67,28.50,0.00,33.7
54,0.0667,97.79,2.2325,61.12,70.62,23.10,0.00,31.7
