epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.0037,99.93,6.2458,29.85,54.37,26.03,5.70,30.3
89,0.0034,99.94,6.2378,30.19,54.63,26.57,5.90,26.9
90,0.0033,99.94,6.2521,30.01,54.74,26.06,5.77,30.0
91,0.0033,99.94,6.2421,30.31,54.86,26.66,5.93,27.2
92,0.0033,99.95,6.2731,30.15,54.86,26.29,5.83,29.6
93,0.0032,99.96,6.2514,30.29,55.00,26.49,5.90,26.6
94,0.0032,99.95,6.2718,30.09,54.49,26.49,5.83,30.0
95,0.0033,99.95,6.2483,30.04,54.69,26.09,5.90,27.2
96,0.0027,99.97,6.2318,30.21,54.80,26.43,5.93,30.5
97,0.0022,100.00,6.2462,30.17,54.49,26.54,6.03,27.0
98,0.0025,99.96,6.2443,30.21,54.60,26.66,5.90,30.1
99,0.0025,99.98,6.2472,30.32,54.89,26.69,5.90,27.6
100,0.0032,99.94,6.2532,30.22,54.86,26.40,5.93,30.4
