epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.6958,75.83,1.8119,44.01,54.64,1.50,0.00,13.6
89,0.7027,75.66,1.9624,40.86,50.61,1.85,0.00,13.5
90,0.6947,76.29,1.9232,39.91,49.38,2.05,0.00,13.5
91,0.6901,75.99,1.9252,40.20,49.66,2.35,0.00,13.5
92,0.6815,76.44,1.8965,41.48,51.35,2.00,0.00,13.5
93,0.6818,76.41,2.0669,39.45,49.16,0.60,0.00,13.5
94,0.6766,77.04,1.8968,42.16,52.38,1.30,0.00,13.6
95,0.6739,76.88,1.9568,42.40,52.73,1.10,0.00,13.6
96,0.6687,76.79,2.0001,41.05,50.36,3.80,0.00,13.6
97,0.6640,77.04,1.9789,41.13,50.89,2.10,0.00,13.5
98,0.6686,76.93,1.9312,42.13,51.94,2.90,0.00,13.5
99,0.6625,76.84,1.9973,41.53,51.48,1.75,0.00,13.5
100,0.6537,77.11,1.8260,42.79,52.31,4.70,0.00,13.5
101,0.6483,77.68,1.7603,44.02,54.06,3.85,0.00,13.5
102,0.6476,77.67,1.8445,43.81,53.70,4.25,0.00,13.5
103,0.6423,77.74,1.8929,42.67,52.34,4.00,0.00,13.5
104,0.6447,77.64,1.8875,42.18,51.41,5.25,0.00,13.5
105,0.6301,78.21,1.9488,43.42,53.74,2.15,0.00,13.6
106,0.6358,78.10,1.9565,41.60,50.55,5.80,0.00,13.6
107,0.6196,78.33,1.9353,42.51,52.05,4.35,0.00,13.5
108,0.6236,78.46,1.9512,43.11,52.70,4.75,0.00,13.6
109,0.6203,78.67,1.9164,43.08,52.60,5.00,0.00,13.7
110,0.6182,78.68,1.8187,44.90,55.00,4.50,0.00,13.6
111,0.6180,78.23,1.9136,43.54,52.71,6.85,0.00,13.6
112,0.6055,79.02,1.9666,42.80,52.21,5.15,0.00,13.6
113,0.6086,78.79,1.9798,42.63,52.66,2.50,0.00,13.6
114,0.6168,78.94,1.8702,44.42,54.17,5.40,0.00,13.6
115,0.6022,78.91,1.8954,44.90,55.16,3.85,0.00,13.6
116,0.6005,79.13,1.7535,45.93,56.04,5.50,0.00,13.6
