epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
88,0.6611,77.21,1.9599,40.80,50.66,1.35,0.00,13.5
89,0.6509,77.78,2.0285,39.70,48.69,3.75,0.00,13.5
90,0.6457,77.52,1.8716,42.05,52.02,2.15,0.00,13.5
91,0.6514,77.58,2.0550,41.37,51.39,1.30,0.00,13.5
92,0.6485,77.64,1.9910,39.56,48.90,2.20,0.00,13.5
93,0.6444,77.77,1.8956,41.25,51.09,1.90,0.00,13.5
94,0.6352,77.84,1.7384,44.95,55.10,4.35,0.00,13.6
95,0.6375,77.60,1.8551,46.16,56.76,3.75,0.00,13.5
96,0.6278,78.22,2.0387,39.95,48.89,4.20,0.00,13.5
97,0.6282,78.23,2.0546,41.60,51.76,0.95,0.00,13.5
98,0.6249,78.22,2.0023,41.39,50.58,4.65,0.00,13.5
99,0.6326,77.57,2.0790,39.94,48.90,4.10,0.00,13.5
100,0.6243,78.41,1.8479,44.61,54.98,3.15,0.00,13.5
101,0.6164,78.67,1.8112,45.40,55.58,4.70,0.00,13.5
102,0.6195,78.61,1.8910,44.89,54.09,8.10,0.00,13.5
103,0.6093,78.78,1.8051,45.23,54.54,8.00,0.00,13.5
104,0.6139,78.63,1.8824,42.27,50.41,9.70,0.00,13.5
105,0.6117,78.91,2.0322,41.37,51.16,2.20,0.00,13.5
106,0.6067,79.01,1.8027,45.18,54.29,8.75,0.00,13.5
107,0.6041,78.94,2.1083,39.15,47.94,4.00,0.00,13.6
108,0.6001,79.20,1.8137,43.91,53.65,4.95,0.00,13.6
109,0.5953,79.09,1.8860,41.94,50.95,5.90,0.00,13.6
110,0.5962,79.53,1.7809,44.90,54.45,6.70,0.00,13.5
111,0.5863,79.53,1.9121,43.59,52.91,6.30,0.00,13.5
112,0.5955,79.46,2.0991,41.29,50.61,4.00,0.00,13.6
113,0.5768,79.51,2.0195,41.67,51.46,2.50,0.00,13.4
114,0.5788,79.99,1.9801,41.91,51.80,2.35,0.00,13.4
115,0.5879,79.66,1.8214,45.25,55.65,3.65,0.00,13.4
116,0.5803,79.78,1.7236,48.25,58.50,7.25,0.00,13.4
117,0.5681,79.92,1.9599,43.86,53.91,3.65,0.00,13.5
118,0.5592,80.48,1.8897,44.88,54.99,4.45,0.00,13.4
119,0.5588,80.61,1.8491,44.37,53.94,6.10,0.00,13.4
120,0.5594,80.61,1.8154,45.42,54.26,10.05,0.00,13.5
121,0.5524,80.74,1.8238,45.36,54.56,8.55,0.00,13.5
122,0.5522,80.79,1.8534,45.39,54.96,7.10,0.00,13.5
123,0.5477,80.93,1.9160,43.13,52.44,5.90,0.00,13.5
124,0.5562,80.59,1.7892,46.85,55.42,12.55,0.00,13.4
125,0.5465,80.76,1.8695,45.84,55.85,5.80,0.00,13.5
126,0.5380,81.19,1.8221,44.93,54.20,7.85,0.00,13.5
127,0.5370,81.46,1.9983,43.29,52.83,5.15,0.00,13.5
128,0.5358,81.29,1.9564,44.64,54.04,7.05,0.00,13.5
129,0.5201,81.98,1.7704,45.63,54.01,12.10,0.00,13.5
130,0.5228,81.77,1.8082,46.18,54.25,13.90,0.00,13.4
131,0.5150,82.02,1.8828,45.44,55.46,5.35,0.00,13.4
132,0.5134,82.18,1.9485,44.15,53.56,6.50,0.00,13.5
133,0.5064,82.70,1.8286,45.60,54.76,8.95,0.00,13.5
134,0.5071,82.40,1.8421,46.20,55.56,8.75,0.00,13.4
135,0.5038,82.60,1.9709,45.88,56.20,4.60,0.00,13.5
136,0.5062,81.90,1.7531,48.44,58.92,6.50,0.00,13.5
137,0.4960,82.39,1.9487,45.97,55.80,6.65,0.00,13.4
138,0.4930,82.45,1.8924,46.09,55.96,6.60,0.00,13.4
139,0.4863,82.75,1.8359,46.58,55.26,11.85,0.00,13.6
140,0.4748,83.33,1.8628,46.85,56.86,6.80,0.00,13.5
141,0.4816,83.11,1.8725,46.74,55.84,10.35,0.00,13.5
142,0.4763,83.19,1.9189,44.49,53.35,9.05,0.00,13.5
143,0.4752,82.94,1.8465,46.87,56.41,8.70,0.00,13.6
144,0.4686,83.87,1.8864,47.19,57.11,7.50,0.00,13.6
145,0.4676,83.52,1.9620,46.25,56.49,5.30,0.00,13.5
146,0.4659,83.68,1.7716,48.50,58.41,8.85,0.00,13.5
147,0.4622,83.85,1.9075,45.45,54.62,8.75,0.00,13.5
148,0.4575,84.03,1.8091,47.85,57.59,8.90,0.00,13.5
149,0.4510,84.22,1.8998,47.75,56.67,12.05,0.00,13.5
150,0.4504,83.95,1.8723,47.82,57.39,9.55,0.00,13.5
151,0.4460,84.27,1.8706,47.16,56.69,9.05,0.00,13.5
152,0.4390,84.57,1.8729,47.08,56.44,9.65,0.00,13.4
153,0.4357,84.29,1.7345,49.62,58.66,13.45,0.00,13.5
154,0.4308,84.67,1.8478,48.00,57.71,9.15,0.00,13.5
155,0.4287,84.87,1.8454,48.58,57.74,11.95,0.00,13.5
156,0.4172,85.17,1.8419,48.78,58.04,11.75,0.00,13.5
157,0.4264,84.74,1.8755,47.39,57.48,7.05,0.00,13.5
158,0.4136,85.35,1.8623,47.78,57.23,10.00,0.00,13.5
159,0.4001,85.82,1.7974,48.50,57.48,12.60,0.00,13.4
160,0.4097,85.36,1.7318,50.29,58.40,17.85,0.00,13.4
161,0.4083,85.53,1.8263,49.18,58.41,12.25,0.00,13.4
162,0.3970,86.01,1.9763,47.52,57.42,7.90,0.00,13.4
163,0.3958,85.97,1.8838,47.95,57.10,11.35,0.00,13.4
164,0.3924,86.06,2.0026,46.92,56.70,7.80,0.00,13.4
165,0.3903,86.13,1.7764,49.69,57.96,16.60,0.00,13.5
166,0.3852,86.40,1.7622,50.21,58.86,15.60,0.00,13.5
167,0.3778,86.22,1.7284,50.17,58.45,17.05,0.00,13.5
168,0.3735,87.05,1.8867,49.00,58.79,9.85,0.00,13.4
169,0.3736,86.54,1.8063,49.36,58.55,12.60,0.00,13.5
170,0.3724,87.03,1.7133,51.24,59.80,17.00,0.00,13.5
171,0.3598,87.20,1.7609,50.54,59.73,13.80,0.00,13.5
172,0.3617,86.91,1.8806,48.99,58.12,12.45,0.00,13.5
173,0.3588,87.55,1.7020,51.19,59.04,19.80,0.00,13.5
174,0.3528,87.51,1.8694,49.49,59.52,9.35,0.00,13.4
