epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,1.2200,57.88,2.4735,27.55,34.44,0.00,0.00,4.0
2,1.0112,65.16,2.3472,30.82,38.52,0.00,0.00,3.3
3,0.9074,68.83,2.0969,35.66,44.58,0.00,0.00,3.3
4,0.8474,70.98,2.0923,37.16,46.45,0.00,0.00,3.4
5,0.8035,73.17,2.2536,35.08,43.85,0.00,0.00,3.7
6,0.7767,73.81,2.2495,36.75,45.94,0.00,0.00,3.3
7,0.7326,74.96,2.1777,37.13,46.41,0.00,0.00,3.4
8,0.6964,76.47,1.9748,43.35,54.17,0.05,0.00,3.3
9,0.6811,77.05,2.1074,45.77,57.15,0.25,0.00,3.3
10,0.6520,77.85,1.9446,46.44,57.15,3.60,0.00,3.2
11,0.6377,78.34,1.9928,43.76,54.49,0.85,0.00,3.1
12,0.6116,79.51,1.8962,45.61,55.19,7.30,0.00,3.3
13,0.6026,79.61,2.1937,40.49,49.60,4.05,0.00,3.2
14,0.5751,80.59,1.9539,42.69,51.61,7.00,0.00,3.4
15,0.5583,81.04,2.0338,45.90,56.92,1.80,0.00,3.4
16,0.5553,81.20,1.8157,47.90,58.67,4.80,0.00,3.1
17,0.5318,81.91,1.9915,49.89,60.02,9.35,0.00,3.3
18,0.5241,82.21,1.6702,50.09,60.40,8.85,0.00,3.2
19,0.5038,82.94,1.8684,48.32,58.24,8.65,0.00,3.0
20,0.4947,83.17,1.6444,52.77,63.40,10.25,0.00,3.2
21,0.4897,83.23,1.7093,49.64,60.38,6.70,0.00,3.0
22,0.4745,83.88,1.9715,46.67,57.41,3.70,0.00,3.4
23,0.4624,84.38,1.7872,52.11,61.36,15.10,0.00,3.4
24,0.4434,85.18,1.8540,51.71,61.29,13.40,0.00,3.9
25,0.4333,85.56,1.4734,56.07,65.64,17.80,0.00,3.3
26,0.4271,85.17,1.6816,53.02,62.88,13.60,0.00,3.5
27,0.4161,85.72,1.5403,56.48,63.39,28.85,0.00,3.1
28,0.4043,86.43,1.6439,55.21,64.74,17.10,0.00,3.5
29,0.4011,86.36,2.1620,50.29,62.10,3.05,0.00,3.6
30,0.3941,86.55,1.6670,55.93,65.00,19.65,0.00,3.1
31,0.3719,87.55,1.6897,55.94,63.11,27.25,0.00,3.6
32,0.3567,87.67,1.8501,55.02,64.67,16.40,0.00,3.4
33,0.3655,87.64,1.6912,54.78,65.26,12.85,0.00,3.5
34,0.3519,87.83,1.6990,56.00,65.31,18.75,0.00,3.3
35,0.3421,88.05,1.5906,57.31,66.59,20.20,0.00,3.2
36,0.3308,88.79,1.8993,54.71,64.46,15.70,0.00,3.3
37,0.3223,89.04,1.7152,55.92,66.20,14.80,0.00,3.2
38,0.3003,89.92,1.7394,55.79,64.61,20.50,0.00,3.4
39,0.3073,89.35,1.6002,57.38,66.30,21.70,0.00,3.4
40,0.2982,89.76,1.7566,56.78,65.47,22.00,0.00,3.4
41,0.2849,90.25,1.7661,56.70,66.99,15.55,0.00,3.1
42,0.2695,90.41,1.9042,56.88,65.89,20.85,0.00,3.5
43,0.2616,90.82,1.7296,58.13,66.72,23.75,0.00,3.4
44,0.2653,90.64,1.6750,58.38,64.94,32.15,0.00,3.4
45,0.2566,90.78,1.8272,57.60,67.95,16.20,0.00,3.2
46,0.2360,91.66,1.7157,58.92,66.65,28.00,0.00,3.2
47,0.2370,91.64,1.6269,59.89,67.46,29.60,0.00,3.3
48,0.2259,92.11,1.6683,59.50,65.83,34.20,0.00,3.1
49,0.2140,92.49,1.8672,57.44,67.03,19.10,0.00,3.1
50,0.2069,92.84,1.8315,58.50,67.96,20.65,0.00,3.3
51,0.2047,92.90,1.8631,58.64,68.29,20.05,0.00,3.3
52,0.1989,92.90,1.8091,58.49,68.21,19.60,0.00,3.3
53,0.1827,93.82,1.7538,60.32,67.65,31.00,0.00,3.3
54,0.1825,93.56,1.8838,58.97,68.19,22.10,0.00,3.3
55,0.1727,93.91,1.9984,57.45,67.19,18.50,0.00,3.2
56,0.1657,94.23,1.9797,58.77,67.25,24.85,0.00,3.1
57,0.1625,94.24,1.8577,59.38,67.15,28.30,0.00,3.2
58,0.1530,94.62,1.7736,61.18,69.09,29.55,0.00,3.1
59,0.1391,95.16,1.9979,58.62,68.12,20.60,0.00,3.4
60,0.1352,95.19,2.0018,59.59,67.72,27.05,0.00,3.2
61,0.1327,95.29,2.1307,58.23,67.78,20.05,0.00,3.4
62,0.1233,95.74,2.1149,58.99,67.91,23.30,0.00,3.8
63,0.1244,95.62,2.0118,60.47,69.55,24.15,0.00,3.4
