epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.5852,15.97,6.1704,6.14,18.57,1.71,0.10,3.7
2,3.0942,24.25,5.2088,9.95,27.80,5.16,0.03,2.9
3,2.8359,28.71,4.8175,10.71,28.50,6.97,0.00,2.7
4,2.6555,32.16,4.7728,12.26,33.13,7.35,0.10,2.7
5,2.5258,35.30,4.5724,14.03,36.43,9.65,0.28,2.8
6,2.3955,37.09,4.5709,14.87,38.93,9.90,0.31,3.6
7,2.2889,39.32,4.4673,15.60,39.53,11.45,0.49,3.1
8,2.1615,41.73,4.3875,17.54,40.77,16.13,0.79,3.2
9,2.0928,43.55,4.3519,17.50,40.70,14.45,2.08,2.9
10,2.0200,45.33,4.5064,18.65,45.63,14.23,1.41,3.0
11,1.9400,46.81,4.5603,17.44,41.67,14.32,1.28,2.9
12,1.8754,48.05,4.4642,19.28,44.97,15.94,2.18,2.8
13,1.8124,50.05,4.4255,20.15,47.23,17.10,1.74,2.9
14,1.7431,51.16,4.4387,20.43,45.27,19.55,2.03,3.0
15,1.6613,52.73,4.4383,20.28,47.40,17.39,1.72,2.9
16,1.6143,54.30,4.3602,22.16,46.97,20.74,4.21,3.0
17,1.5537,55.98,4.5890,19.43,46.07,16.61,1.18,2.9
18,1.4692,57.72,4.5443,20.65,45.97,18.42,2.95,2.8
19,1.4253,58.91,4.4645,21.96,48.03,20.19,3.31,2.9
20,1.3745,59.60,4.4615,22.39,48.20,21.81,3.00,2.9
21,1.3448,60.08,4.4926,22.00,50.00,20.42,1.72,3.0
22,1.2733,62.42,4.5001,22.41,49.97,20.48,2.74,3.2
23,1.2085,64.44,4.4907,23.87,50.00,24.23,3.49,3.0
24,1.1611,65.38,4.6906,22.12,48.00,20.81,3.26,3.0
25,1.1055,67.03,4.6120,24.15,50.33,25.16,3.21,2.9
26,1.0728,67.62,4.6067,23.87,50.93,23.16,3.62,3.1
27,1.0015,69.37,4.7376,23.16,50.80,21.06,3.56,2.8
28,0.9468,71.52,4.7370,23.71,50.13,21.26,5.33,3.0
29,0.9047,72.43,4.8992,22.89,49.27,21.61,3.62,3.1
30,0.8400,73.89,4.8907,23.21,49.43,23.77,2.59,3.1
31,0.8084,75.11,4.8443,23.17,48.93,22.81,3.64,3.0
32,0.7370,76.96,4.8370,24.29,50.90,24.55,3.62,3.0
33,0.7257,77.62,4.9602,24.22,50.67,24.03,4.03,2.8
34,0.6611,79.59,4.9479,24.13,50.43,24.06,3.95,2.9
35,0.6447,79.86,4.9795,23.71,49.67,22.87,4.41,2.9
36,0.5897,81.09,5.0064,24.52,52.17,23.26,4.26,2.8
37,0.5480,83.10,4.9572,25.18,51.20,25.84,4.64,2.7
38,0.5046,84.29,5.1046,25.32,52.20,25.94,4.15,2.8
39,0.4858,84.52,4.9871,25.72,52.10,26.94,4.46,2.9
40,0.4685,85.40,5.2171,24.07,50.70,23.39,4.13,2.9
41,0.4216,87.19,5.2185,25.11,52.10,25.81,3.79,3.0
42,0.4005,87.56,5.1801,24.74,51.87,23.77,4.64,3.3
43,0.3811,88.23,5.2010,25.28,51.60,25.39,4.95,3.3
44,0.3568,88.94,5.1858,24.75,51.00,25.48,3.97,2.8
45,0.3352,90.09,5.1779,25.06,51.67,25.52,4.23,2.6
46,0.3050,90.55,5.2512,25.26,51.43,26.29,4.31,2.8
47,0.3014,91.07,5.2904,25.02,51.07,25.23,4.82,3.2
48,0.2754,91.86,5.3452,24.86,51.20,25.94,3.74,3.1
49,0.2548,92.31,5.3100,25.72,52.53,26.55,4.44,2.9
50,0.2321,92.97,5.3520,25.07,52.47,25.39,3.74,2.8
51,0.2200,93.51,5.3848,25.93,54.53,25.10,4.59,2.7
52,0.2074,93.66,5.4087,25.71,52.37,26.39,4.67,3.1
53,0.1829,94.77,5.3756,25.63,52.00,26.26,4.85,2.8
54,0.1803,94.71,5.3679,25.42,52.97,24.77,4.74,3.3
55,0.1773,95.12,5.3725,25.75,52.60,25.94,4.95,3.1
56,0.1609,95.52,5.3469,25.70,52.90,25.97,4.56,3.0
57,0.1496,95.63,5.3827,25.87,53.03,26.45,4.51,3.1
58,0.1338,96.27,5.3965,25.92,52.60,25.84,5.46,3.1
59,0.1245,96.44,5.3849,26.38,52.83,27.84,4.87,2.8
60,0.1204,96.63,5.3732,26.23,51.43,27.87,5.54,2.9
61,0.1062,97.21,5.3822,26.13,53.10,26.68,4.95,2.7
62,0.0979,97.18,5.5552,26.13,52.90,27.81,4.21,3.0
63,0.0907,97.66,5.5115,26.33,54.63,27.03,4.00,3.1
