epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
1,3.4956,17.58,6.0510,7.90,23.40,2.84,0.00,25.6
2,2.9541,27.36,5.2883,11.51,31.37,6.74,0.03,28.6
3,2.6585,32.51,4.8094,14.55,36.97,10.52,0.51,25.2
4,2.4506,36.78,4.7701,15.96,38.97,13.45,0.26,28.7
5,2.2403,41.17,4.6350,17.92,43.27,14.68,1.00,25.6
6,2.1006,44.33,4.4598,18.66,44.77,15.26,1.28,29.0
7,1.9392,46.80,4.5039,20.29,47.23,18.39,1.08,25.9
8,1.8090,49.69,4.5178,21.03,47.30,20.32,1.38,28.2
9,1.6998,52.81,4.4233,22.81,48.40,23.32,2.72,25.3
10,1.5992,54.57,4.5016,22.14,49.77,19.68,2.85,28.4
11,1.5070,56.84,4.6009,22.31,50.27,20.06,2.59,25.4
12,1.4005,59.13,4.6168,23.06,50.87,21.00,3.31,27.9
13,1.3220,61.30,4.6617,23.48,51.93,21.23,3.38,24.5
14,1.2323,63.22,4.6782,24.45,50.93,25.61,3.15,27.6
15,1.1600,65.05,4.8082,24.44,53.10,23.03,3.51,24.2
16,1.0676,68.02,4.9316,24.02,53.40,22.06,2.97,26.8
17,0.9892,69.95,5.0120,24.12,52.70,22.29,3.59,24.1
18,0.8970,72.75,5.0396,25.48,53.07,24.90,4.72,27.7
19,0.8571,73.29,5.1301,25.51,52.93,24.74,5.03,24.6
20,0.8082,74.71,5.1902,25.25,53.10,24.42,4.49,27.0
21,0.7504,77.03,5.1453,26.04,54.27,25.48,4.77,23.8
22,0.6943,78.69,5.3345,25.85,52.50,25.45,5.67,26.7
23,0.6313,80.45,5.3650,24.82,52.77,23.52,4.36,23.9
24,0.5659,82.59,5.3988,26.33,54.20,25.26,5.74,27.0
25,0.5171,83.83,5.6461,25.70,53.30,25.84,4.36,24.1
26,0.4849,84.75,5.7178,25.43,54.00,25.42,3.46,27.4
27,0.4478,86.00,5.7350,25.59,54.30,23.87,4.87,24.3
28,0.4039,87.76,5.8583,25.54,53.47,24.45,4.92,26.6
29,0.3885,87.33,5.8224,25.52,52.70,25.48,4.64,24.5
30,0.3536,88.74,5.9575,25.07,53.90,23.87,3.85,27.9
31,0.3363,89.53,5.8596,25.69,53.43,24.84,5.03,24.1
32,0.3003,90.74,6.0809,25.38,53.53,24.65,4.31,28.3
33,0.3053,90.67,5.9158,26.20,53.10,26.87,4.97,24.1
34,0.2628,91.85,5.9912,26.07,54.43,25.52,4.69,27.0
35,0.2430,92.57,6.0153,27.19,55.70,26.23,6.03,23.9
36,0.2266,92.71,6.1662,26.08,54.23,25.06,5.23,27.9
37,0.2070,93.34,6.2300,26.47,54.03,26.13,5.54,25.2
38,0.2024,93.64,6.1888,25.83,53.40,26.03,4.46,27.7
39,0.1806,94.41,6.2887,25.75,54.40,25.48,3.92,24.2
40,0.1797,94.38,6.3433,26.53,55.13,26.29,4.72,27.7
41,0.1643,94.89,6.4390,26.20,55.20,25.16,4.72,25.0
42,0.1695,94.69,6.4654,25.92,55.10,25.16,4.08,27.7
43,0.1578,94.95,6.4837,26.03,53.43,26.23,4.79,24.4
44,0.1338,95.97,6.4977,26.18,55.13,24.97,4.87,27.9
45,0.1241,96.16,6.5338,25.92,53.73,26.23,4.28,25.3
46,0.1225,96.19,6.4716,26.84,55.53,25.90,5.51,28.1
47,0.1197,96.20,6.4908,26.53,54.27,26.81,4.97,25.2
48,0.0999,97.15,6.5611,27.11,54.80,26.94,5.95,28.0
49,0.1038,96.79,6.6549,26.05,53.50,26.00,4.97,25.0
50,0.0975,96.96,6.6778,26.57,53.40,27.32,5.33,27.9
51,0.0918,97.16,6.7633,25.99,53.83,26.00,4.56,24.7
52,0.0872,97.47,6.7891,26.13,55.07,25.23,4.59,27.7
53,0.0741,97.86,6.7833,26.11,54.83,25.71,4.33,24.9
54,0.0716,97.97,6.6718,26.96,55.20,27.16,5.08,27.5
55,0.0677,97.99,6.8156,26.47,55.50,25.97,4.54,24.0
56,0.0596,98.11,6.8863,26.06,54.43,25.29,4.85,26.8
57,0.0585,98.25,6.7993,26.72,55.47,25.97,5.21,24.0
58,0.0525,98.47,6.9115,26.68,56.77,25.74,4.28,26.8
59,0.0453,98.65,6.9299,26.67,55.30,26.19,5.03,25.1
60,0.0372,98.96,6.9033,26.62,55.17,26.52,4.74,28.1
61,0.0448,98.74,6.9858,26.44,55.30,26.52,4.18,24.9
62,0.0334,99.14,7.0444,26.39,55.20,25.74,4.74,28.0
63,0.0322,99.17,6.9952,26.89,55.37,26.35,5.41,24.9
64,0.0301,99.11,7.0085,26.95,56.00,26.06,5.31,27.9
65,0.0273,99.22,7.0405,27.06,55.77,26.84,5.15,23.7
66,0.0223,99.48,7.1425,26.80,55.40,26.32,5.18,27.4
67,0.0214,99.47,7.1675,26.77,55.37,26.58,4.92,24.7
68,0.0177,99.64,7.1052,26.93,55.87,26.16,5.28,27.8
69,0.0160,99.56,7.1438,26.65,55.43,25.87,5.13,24.2
70,0.0156,99.59,7.1704,26.41,55.70,24.94,5.05,27.0
